Model,RTH1004
SerialNumber,103234
Firmware Version,'1.60.3.3'

Waveform Time Stamp,2019-11-22 22:37:08.452,2019-11-22 22:37:08.452,2019-11-22 22:37:08.452,2019-11-22 22:37:08.452
186.4,0.80392,1.6471,0.4902,31
186.6,1.1176,2.5882,0.56863,30.922
186.8,1.1176,2.2745,0.64706,30.922
187,1.1176,1.9608,0.64706,30.922
187.2,1.1961,1.9608,0.72549,30.922
187.4,0.80392,2.2745,0.56863,31
187.6,0.80392,2.5882,0.41176,31
187.8,1.1961,2.5882,0.64706,30.922
188,0.72549,2.902,0.56863,31
188.2,0.88235,1.9608,0.56863,31
188.4,0.4902,1.9608,0.33333,31
188.6,0.098039,1.9608,0.098039,30.922
188.8,0.17647,1.6471,0.17647,31
189,-0.058824,2.2745,-0.13725,30.843
189.2,0.2549,2.5882,0.17647,30.765
189.4,0.33333,2.5882,0.2549,31
189.6,0.019608,1.6471,0.019608,30.922
189.8,0.2549,1.9608,0.2549,31
190,0.098039,1.9608,0.17647,31
190.2,0.2549,1.9608,0.019608,30.922
190.4,0.17647,2.5882,0.098039,31
190.6,-0.058824,1.9608,-0.13725,31
190.8,-0.76471,2.2745,-0.52941,31
191,-0.84314,2.5882,-0.37255,31.078
191.2,-0.37255,2.2745,-0.21569,30.922
191.4,-0.52941,1.9608,-0.21569,30.843
191.6,-0.37255,1.9608,-0.21569,31.078
191.8,-0.84314,2.5882,-0.60784,30.843
192,-0.60784,2.5882,-0.37255,30.922
192.2,-1.0784,2.2745,-0.45098,30.922
192.4,-1,2.5882,-0.60784,30.922
192.6,-0.84314,1.9608,-0.37255,31
192.8,-0.84314,2.2745,-0.52941,30.922
193,-0.52941,1.6471,-0.29412,30.922
193.2,-0.29412,1.9608,-0.21569,31
193.4,-0.21569,2.2745,-0.058824,30.922
193.6,-0.13725,1.9608,-0.058824,30.843
193.8,-0.13725,2.5882,0.019608,31
194,0.098039,2.2745,0.2549,30.843
194.2,0.17647,2.2745,0.2549,31
194.4,0.098039,1.9608,0.2549,30.922
194.6,0.4902,2.2745,0.4902,31
194.8,0.33333,2.2745,0.2549,31.078
195,0.72549,1.6471,0.56863,31
195.2,0.33333,2.5882,0.33333,30.843
195.4,0.72549,1.9608,0.56863,31
195.6,0.17647,2.5882,0.2549,30.765
195.8,0.4902,1.6471,0.4902,31.078
196,0.4902,2.2745,0.41176,30.922
196.2,0.56863,2.2745,0.41176,31
196.4,0.019608,2.902,0.098039,30.843
196.6,0.33333,2.5882,0.33333,30.843
196.8,0.17647,2.902,0.17647,30.843
197,0.33333,3.2157,0.2549,30.843
197.2,0.17647,3.5294,0.33333,31.784
197.4,0.17647,2.902,0.33333,30.843
197.6,0.17647,2.902,0.098039,30.922
197.8,-0.058824,2.2745,0.098039,30.922
198,0.098039,3.2157,0.098039,31.078
198.2,0.098039,2.5882,0.2549,31
198.4,0.17647,2.2745,0.2549,30.843
198.6,0.2549,2.2745,0.098039,30.922
198.8,-0.21569,1.9608,-0.058824,30.843
199,0.098039,1.9608,0.098039,31
199.2,-0.058824,2.2745,0.098039,31
199.4,0.17647,2.2745,0.019608,30.765
199.6,-0.13725,1.6471,-0.058824,30.922
199.8,-0.13725,2.2745,-0.21569,30.843
200,-0.13725,1.9608,-0.058824,31
200.2,0.33333,2.2745,0.098039,30.922
200.4,0.019608,1.9608,0.098039,30.922
200.6,-0.058824,2.2745,0.019608,30.843
200.8,-0.13725,1.6471,-0.21569,30.843
201,-0.13725,2.902,-0.21569,31.157
201.2,-0.52941,1.6471,-0.21569,31.157
201.4,-0.29412,1.9608,-0.29412,31.078
201.6,-0.37255,2.2745,-0.37255,30.922
201.8,-0.52941,1.9608,-0.37255,31.078
202,-0.058824,2.5882,-0.29412,31.078
202.2,-0.21569,2.5882,-0.13725,31.157
202.4,-0.37255,2.2745,-0.45098,31
202.6,-0.52941,1.9608,-0.45098,31
202.8,-0.68627,1.9608,-0.60784,30.922
203,-0.60784,2.2745,-0.45098,30.843
203.2,-0.21569,2.2745,-0.45098,30.922
203.4,-0.45098,1.6471,-0.29412,31.078
203.6,-0.68627,2.2745,-0.52941,30.922
203.8,-0.45098,2.2745,-0.52941,31
204,-0.21569,1.3333,-0.29412,30.843
204.2,-0.058824,1.6471,-0.21569,30.922
204.4,0.019608,2.2745,-0.058824,30.922
204.6,0.098039,1.6471,0.098039,31
204.8,0.2549,1.9608,0.019608,31.078
205,0.41176,2.2745,0.17647,30.765
205.2,0.72549,2.5882,0.2549,30.922
205.4,0.80392,2.2745,0.33333,30.922
205.6,0.64706,1.9608,0.41176,30.922
205.8,0.80392,1.9608,0.41176,31
206,0.80392,2.2745,0.41176,31
206.2,0.72549,2.5882,0.33333,31
206.4,0.88235,2.5882,0.64706,30.922
206.6,0.96078,2.5882,0.56863,31
206.8,1.1961,2.902,0.64706,30.686
207,1.0392,2.2745,0.4902,30.843
207.2,1.1961,1.9608,0.72549,30.922
207.4,1.1176,2.5882,0.64706,30.922
207.6,0.96078,2.5882,0.64706,30.922
207.8,1.1961,2.2745,0.56863,30.922
208,1.1176,1.9608,0.56863,31
208.2,1.0392,3.2157,0.72549,30.843
208.4,0.72549,2.2745,0.2549,31
208.6,0.72549,2.2745,0.33333,30.922
208.8,1.0392,2.902,0.64706,30.922
209,0.88235,2.2745,0.41176,31.078
209.2,1.1961,2.5882,0.56863,30.922
209.4,0.88235,2.902,0.4902,31
209.6,0.72549,1.9608,0.56863,30.843
209.8,0.72549,2.5882,0.41176,30.922
210,1.0392,2.2745,0.64706,31.392
210.2,0.72549,3.2157,0.4902,30.843
210.4,0.96078,1.9608,0.56863,30.765
210.6,0.72549,2.5882,0.4902,30.843
210.8,0.88235,2.5882,0.64706,30.843
211,0.56863,1.9608,0.33333,30.922
211.2,0.96078,1.6471,0.41176,30.843
211.4,0.56863,1.9608,0.33333,31
211.6,0.80392,2.2745,0.41176,31.078
211.8,0.80392,1.9608,0.56863,30.922
212,0.64706,2.2745,0.41176,30.765
212.2,0.64706,1.9608,0.2549,30.843
212.4,0.4902,2.2745,0.17647,30.843
212.6,0.4902,2.5882,0.33333,31
212.8,0.56863,1.9608,0.2549,30.843
213,0.4902,2.2745,0.33333,30.922
213.2,0.41176,1.9608,0.33333,30.922
213.4,0.2549,2.2745,-0.13725,31.157
213.6,0.2549,1.6471,0.17647,31.157
213.8,0.56863,1.6471,0.2549,31
214,0.33333,2.2745,0.019608,30.922
214.2,0.33333,1.9608,0.17647,31
214.4,0.64706,1.9608,0.33333,30.922
214.6,0.64706,2.5882,0.2549,31.078
214.8,0.56863,2.2745,0.41176,30.922
215,0.33333,1.6471,0.17647,30.843
215.2,0.2549,1.9608,0.17647,30.922
215.4,0.33333,2.5882,0.17647,30.922
215.6,0.41176,1.9608,0.098039,31
215.8,0.41176,2.2745,0.17647,31
216,0.4902,1.6471,0.17647,30.843
216.2,0.4902,1.9608,0.17647,31.078
216.4,0.2549,2.2745,0.098039,31.078
216.6,0.17647,1.9608,-0.058824,30.922
216.8,0.17647,2.5882,0.098039,31
217,0.33333,1.6471,0.019608,31
217.2,0.33333,1.6471,0.17647,31.078
217.4,-0.058824,2.2745,-0.13725,31
217.6,0.2549,1.9608,0.098039,30.843
217.8,0.17647,2.2745,0.2549,30.922
218,0.019608,2.2745,-0.058824,31
218.2,0.17647,1.9608,-0.058824,30.843
218.4,0.33333,2.2745,0.019608,30.922
218.6,0.17647,2.5882,0.17647,31
218.8,0.019608,2.2745,-0.058824,31
219,-0.13725,1.9608,0.019608,30.922
219.2,-0.13725,2.902,-0.058824,30.843
219.4,0.17647,2.2745,-0.058824,30.922
219.6,0.2549,1.9608,0.2549,31.078
219.8,0.33333,1.9608,0.019608,30.922
220,0.019608,1.9608,0.019608,30.843
220.2,0.098039,2.5882,0.098039,31.157
220.4,0.2549,2.5882,0.17647,30.922
220.6,-0.37255,2.2745,0.019608,30.922
220.8,-0.29412,2.902,-0.29412,30.765
221,-0.52941,2.902,-0.21569,31
221.2,-0.60784,2.5882,-0.52941,30.922
221.4,-0.76471,2.5882,-0.45098,31
221.6,-0.76471,2.2745,-0.45098,31
221.8,-0.45098,1.9608,-0.37255,30.922
222,-0.52941,2.2745,-0.21569,31.157
222.2,-0.45098,1.9608,-0.29412,30.843
222.4,-0.52941,2.5882,-0.29412,31.078
222.6,-0.68627,2.902,-0.37255,30.843
222.8,-0.68627,2.2745,-0.45098,31.157
223,-1.0784,3.2157,-0.76471,30.765
223.2,-0.84314,2.2745,-0.68627,31
223.4,-1.0784,1.9608,-0.60784,30.765
223.6,-0.92157,2.2745,-0.45098,30.922
223.8,-0.60784,2.5882,-0.52941,30.843
224,-0.45098,2.902,-0.21569,30.843
224.2,-0.45098,1.0196,-0.058824,30.922
224.4,-0.13725,2.2745,-0.058824,30.922
224.6,-0.13725,1.9608,0.098039,30.843
224.8,-0.058824,1.9608,-0.058824,31
225,0.2549,1.9608,0.33333,30.922
225.2,0.17647,2.2745,0.33333,30.843
225.4,0.41176,1.9608,0.56863,30.922
225.6,0.41176,1.6471,0.33333,31
225.8,0.019608,2.2745,0.17647,30.922
226,0.56863,1.3333,0.33333,31.078
226.2,0.64706,1.9608,0.4902,30.843
226.4,0.64706,1.9608,0.64706,31
226.6,0.56863,1.6471,0.56863,31
226.8,0.64706,1.9608,0.64706,30.922
227,0.56863,1.6471,0.56863,31
227.2,0.64706,1.6471,0.56863,31.157
227.4,0.33333,2.5882,0.33333,31
227.6,0.17647,2.5882,0.2549,31
227.8,0.4902,1.9608,0.2549,30.843
228,0.17647,2.2745,0.17647,31.078
228.2,0.098039,1.9608,0.098039,30.843
228.4,0.098039,2.2745,0.17647,30.843
228.6,0.098039,1.9608,0.098039,30.922
228.8,-0.21569,1.9608,-0.21569,31.078
229,-0.37255,2.2745,-0.13725,30.922
229.2,-0.058824,2.2745,0.098039,30.765
229.4,-0.13725,2.5882,-0.058824,31.078
229.6,-0.13725,2.5882,0.17647,31
229.8,0.019608,1.6471,0.098039,31
230,0.17647,2.2745,0.098039,31.078
230.2,0.019608,1.9608,0.17647,30.922
230.4,-0.058824,2.5882,0.019608,30.922
230.6,0.019608,1.9608,0.17647,31.078
230.8,0.098039,1.9608,0.098039,30.765
231,0.098039,2.5882,0.17647,30.922
231.2,-0.058824,2.2745,0.2549,30.922
231.4,0.098039,2.2745,0.17647,31.078
231.6,0.019608,2.5882,-0.058824,30.922
231.8,-0.13725,1.6471,-0.058824,30.922
232,-0.45098,1.9608,-0.37255,30.922
232.2,-0.29412,2.2745,-0.21569,31
232.4,-0.37255,1.9608,-0.37255,30.922
232.6,-0.21569,2.902,-0.21569,30.922
232.8,-0.21569,1.9608,-0.13725,30.922
233,-0.37255,2.5882,-0.21569,30.765
233.2,-0.21569,2.2745,-0.29412,30.843
233.4,-0.37255,1.9608,-0.37255,30.843
233.6,-0.37255,2.2745,-0.29412,31.078
233.8,-0.37255,1.6471,-0.29412,31.078
234,-0.45098,2.2745,-0.45098,31
234.2,-0.37255,2.5882,-0.37255,30.922
234.4,-0.68627,3.2157,-0.45098,31.078
234.6,-0.68627,1.9608,-0.45098,30.922
234.8,-0.52941,2.5882,-0.52941,31
235,-0.45098,1.9608,-0.45098,30.922
235.2,-0.29412,2.5882,-0.37255,30.922
235.4,-0.29412,2.5882,-0.21569,30.922
235.6,-0.37255,2.902,-0.21569,31.078
235.8,-0.29412,1.6471,-0.29412,31.471
236,-0.37255,2.902,-0.29412,30.922
236.2,-0.21569,2.5882,-0.29412,31
236.4,-0.13725,2.5882,-0.37255,30.686
236.6,-0.13725,2.5882,-0.058824,30.922
236.8,0.17647,1.9608,-0.058824,30.843
237,0.17647,1.6471,0.019608,30.922
237.2,0.2549,2.2745,0.019608,30.843
237.4,0.17647,1.9608,0.019608,30.686
237.6,0.17647,1.3333,0.019608,30.765
237.8,0.17647,2.902,-0.058824,31
238,0.33333,2.2745,0.098039,30.843
238.2,0.41176,2.5882,0.098039,30.843
238.4,0.2549,1.9608,0.17647,30.922
238.6,0.33333,1.9608,0.2549,31
238.8,0.56863,2.2745,0.33333,31
239,0.72549,2.2745,0.4902,30.843
239.2,0.80392,2.5882,0.33333,31.157
239.4,0.56863,2.2745,0.2549,31
239.6,0.88235,2.2745,0.4902,30.922
239.8,0.80392,1.9608,0.33333,30.922
240,1.0392,1.3333,0.4902,31
240.2,1.1176,1.9608,0.4902,30.922
240.4,0.56863,1.6471,0.41176,31
240.6,0.80392,1.9608,0.4902,31
240.8,0.96078,2.5882,0.4902,30.843
241,0.72549,2.2745,0.2549,31
241.2,0.72549,2.2745,0.2549,31
241.4,0.88235,2.902,0.4902,30.843
241.6,0.80392,1.9608,0.41176,31
241.8,1.0392,2.2745,0.64706,31.078
242,1.0392,1.9608,0.56863,31.157
242.2,0.96078,2.2745,0.72549,31
242.4,1.1176,2.2745,0.64706,31
242.6,1.1961,2.5882,0.80392,30.922
242.8,1.2745,1.9608,0.72549,30.922
243,1.2745,1.9608,0.80392,31
243.2,0.96078,1.9608,0.56863,30.843
243.4,1.1176,2.2745,0.72549,31
243.6,0.96078,2.902,0.4902,31
243.8,1.1176,2.5882,0.56863,30.922
244,0.72549,2.5882,0.33333,31
244.2,0.96078,1.9608,0.41176,30.843
244.4,0.96078,2.902,0.4902,31
244.6,0.96078,2.5882,0.56863,31
244.8,1.2745,1.9608,0.64706,30.843
245,1.1176,2.2745,0.56863,30.922
245.2,0.80392,2.2745,0.4902,31.078
245.4,1.0392,2.5882,0.4902,30.765
245.6,0.96078,1.9608,0.56863,30.843
245.8,1.1961,2.2745,0.64706,30.922
246,0.96078,2.902,0.56863,31.078
246.2,0.88235,2.2745,0.4902,30.922
246.4,0.80392,2.5882,0.4902,30.843
246.6,0.80392,2.5882,0.56863,31
246.8,0.96078,1.9608,0.41176,30.922
247,0.64706,2.5882,0.41176,30.843
247.2,1.0392,1.9608,0.41176,30.922
247.4,0.72549,2.5882,0.33333,30.843
247.6,0.56863,2.5882,0.41176,31
247.8,0.80392,2.2745,0.41176,30.922
248,0.80392,2.5882,0.41176,30.922
248.2,0.72549,1.9608,0.41176,30.843
248.4,0.72549,3.2157,0.33333,30.843
248.6,0.64706,2.5882,0.2549,31.157
248.8,0.64706,1.9608,0.33333,30.765
249,0.72549,1.6471,0.33333,30.922
249.2,0.4902,3.2157,0.2549,30.843
249.4,0.72549,2.5882,0.41176,30.922
249.6,0.56863,2.5882,0.2549,30.843
249.8,0.56863,2.5882,0.2549,31.078
250,0.4902,1.6471,0.17647,30.922
250.2,0.64706,2.5882,0.17647,30.922
250.4,0.2549,1.9608,0.098039,30.922
250.6,0.4902,1.6471,0.41176,31
250.8,0.4902,1.9608,0.33333,30.922
251,0.098039,1.9608,0.098039,31.078
251.2,0.2549,1.9608,-0.058824,30.765
251.4,0.41176,1.9608,0.17647,30.922
251.6,0.41176,2.2745,0.2549,30.922
251.8,0.33333,2.902,0.17647,31
252,0.17647,2.2745,-0.13725,30.922
252.2,0.17647,2.2745,-0.058824,31.078
252.4,0.33333,2.2745,0.17647,30.922
252.6,0.41176,2.2745,0.098039,31.157
252.8,0.33333,2.2745,0.17647,30.843
253,0.2549,1.6471,0.019608,30.922
253.2,0.17647,1.6471,-0.058824,31
253.4,0.17647,1.9608,0.098039,31
253.6,0.17647,1.9608,0.019608,31
253.8,0.17647,1.6471,0.17647,31
254,0.2549,2.5882,0.2549,30.843
254.2,0.17647,1.9608,0.2549,30.765
254.4,0.17647,1.6471,0.098039,31
254.6,0.019608,2.2745,-0.058824,31
254.8,0.41176,2.902,0.098039,31
255,-0.058824,1.9608,0.019608,31.157
255.2,0.17647,2.2745,0.17647,30.922
255.4,0.019608,2.5882,0.098039,31
255.6,0.098039,2.2745,-0.058824,30.843
255.8,-0.21569,2.5882,-0.058824,31
256,-0.058824,1.6471,-0.13725,30.843
256.2,0.019608,2.5882,-0.058824,30.922
256.4,0.019608,2.2745,-0.058824,30.843
256.6,0.17647,2.2745,0.019608,30.843
256.8,0.019608,2.2745,0.019608,31.078
257,0.098039,2.2745,-0.058824,30.922
257.2,0.17647,1.9608,0.17647,31.078
257.4,0.33333,1.9608,0.2549,30.922
257.6,0.2549,1.6471,0.098039,31.078
257.8,-0.21569,2.2745,-0.13725,31.078
258,0.17647,1.9608,0.098039,30.922
258.2,0.17647,2.2745,0.019608,30.922
258.4,0.098039,1.9608,0.17647,30.765
258.6,0.17647,1.9608,0.019608,30.843
258.8,0.019608,1.9608,-0.13725,31.078
259,0.33333,2.2745,0.098039,31
259.2,0.098039,2.902,0.019608,30.922
259.4,0.33333,2.5882,0.17647,31.078
259.6,0.33333,2.902,0.019608,31
259.8,0.2549,2.2745,-0.058824,31
260,0.2549,2.5882,0.019608,31
260.2,0.019608,1.6471,0.019608,31
260.4,-0.058824,2.5882,-0.21569,31.078
260.6,0.019608,2.902,0.098039,30.922
260.8,-0.058824,2.5882,-0.13725,31.157
261,-0.058824,2.902,0.019608,30.922
261.2,-0.058824,2.5882,-0.13725,31.157
261.4,-0.37255,2.5882,-0.29412,32.176
261.6,-0.52941,2.5882,-0.29412,30.843
261.8,-0.52941,2.2745,-0.37255,30.922
262,-0.68627,2.2745,-0.60784,31
262.2,-0.68627,1.9608,-0.37255,30.843
262.4,-0.84314,2.5882,-0.45098,30.843
262.6,-0.60784,2.2745,-0.37255,30.922
262.8,-0.68627,2.2745,-0.52941,31
263,-0.52941,2.5882,-0.29412,30.922
263.2,-0.37255,1.6471,-0.21569,30.922
263.4,-0.37255,1.9608,-0.21569,30.922
263.6,-0.52941,2.5882,-0.37255,30.765
263.8,-0.21569,2.2745,-0.13725,30.922
264,-0.52941,2.902,-0.13725,30.843
264.2,-0.60784,1.9608,-0.37255,31
264.4,-0.52941,2.2745,-0.29412,30.922
264.6,-0.68627,2.2745,-0.45098,30.843
264.8,-0.52941,2.2745,-0.37255,31
265,-0.60784,1.9608,-0.37255,30.922
265.2,-0.68627,1.9608,-0.60784,31
265.4,-0.76471,1.6471,-0.37255,30.922
265.6,-1,2.5882,-0.52941,31.078
265.8,-1.0784,2.5882,-0.68627,31.078
266,-1,1.9608,-0.60784,30.922
266.2,-1,2.902,-0.45098,31
266.4,-1.0784,2.2745,-0.45098,30.922
266.6,-0.92157,1.9608,-0.60784,30.922
266.8,-1.0784,1.9608,-0.52941,30.843
267,-0.76471,2.2745,-0.45098,30.922
267.2,-0.84314,1.6471,-0.37255,30.922
267.4,-0.45098,1.6471,-0.37255,30.922
267.6,-0.45098,1.9608,-0.13725,30.922
267.8,-0.21569,1.9608,0.019608,30.922
268,-0.21569,2.2745,0.098039,31
268.2,-0.058824,1.9608,-0.058824,30.843
268.4,-0.058824,2.902,-0.058824,31
268.6,-0.21569,2.5882,-0.13725,31.078
268.8,0.098039,1.9608,0.2549,31.078
269,0.17647,1.9608,0.33333,31
269.2,0.17647,1.9608,0.17647,30.843
269.4,0.17647,1.6471,0.33333,31
269.6,0.4902,2.2745,0.41176,30.843
269.8,0.41176,2.2745,0.41176,30.843
270,0.33333,2.2745,0.41176,30.922
270.2,0.56863,2.902,0.4902,30.922
270.4,0.64706,1.9608,0.64706,30.922
270.6,0.4902,1.9608,0.41176,30.922
270.8,0.56863,1.9608,0.56863,31
271,0.33333,1.9608,0.41176,31.157
271.2,0.64706,2.2745,0.56863,30.843
271.4,0.64706,2.2745,0.41176,30.922
271.6,0.2549,2.2745,0.33333,31
271.8,0.56863,1.6471,0.33333,30.922
272,0.098039,1.9608,0.41176,31
272.2,0.019608,2.2745,-0.058824,31
272.4,0.019608,2.902,0.2549,31.078
272.6,0.098039,2.2745,0.2549,31.078
272.8,0.098039,2.5882,0.2549,31
273,0.098039,1.9608,0.098039,30.843
273.2,-0.21569,1.9608,-0.13725,31
273.4,-0.058824,2.5882,-0.058824,31.157
273.6,-0.13725,2.2745,0.098039,30.922
273.8,-0.13725,2.902,0.019608,31
274,-0.21569,2.2745,0.019608,30.843
274.2,0.33333,2.2745,0.098039,30.686
274.4,-0.29412,2.2745,0.019608,30.922
274.6,0.17647,2.2745,0.17647,30.843
274.8,0.098039,1.9608,0.17647,31
275,-0.21569,1.6471,-0.13725,30.765
275.2,-0.058824,1.9608,0.019608,30.922
275.4,0.019608,2.902,-0.13725,31
275.6,0.2549,2.2745,0.2549,30.922
275.8,0.019608,1.6471,0.019608,30.922
276,-0.21569,1.9608,-0.058824,30.843
276.2,-0.13725,1.9608,-0.058824,30.922
276.4,-0.29412,1.9608,-0.13725,31
276.6,-0.21569,1.6471,-0.13725,31
276.8,-0.29412,2.2745,-0.29412,30.922
277,-0.37255,2.2745,-0.37255,30.922
277.2,0.019608,2.2745,-0.21569,30.843
277.4,-0.37255,2.2745,-0.45098,31
277.6,-0.45098,1.9608,-0.52941,30.922
277.8,-0.37255,1.9608,-0.29412,30.843
278,-0.29412,1.6471,-0.45098,31
278.2,-0.37255,2.2745,-0.37255,31.078
278.4,-0.60784,1.9608,-0.68627,30.922
278.6,-0.37255,1.6471,-0.45098,30.922
278.8,-0.68627,1.9608,-0.37255,30.843
279,-0.45098,1.6471,-0.37255,31
279.2,-0.29412,2.902,-0.45098,31
279.4,-0.21569,2.5882,-0.37255,31.078
279.6,-0.45098,1.6471,-0.60784,30.922
279.8,-0.45098,1.9608,-0.37255,30.922
280,-0.37255,1.9608,-0.45098,31.078
280.2,-0.29412,2.2745,-0.37255,30.922
280.4,0.019608,1.9608,-0.21569,30.922
280.6,0.019608,2.2745,-0.058824,30.843
280.8,0.098039,2.5882,0.019608,30.922
281,0.17647,1.9608,-0.13725,31
281.2,0.098039,1.9608,-0.058824,30.843
281.4,0.2549,2.5882,-0.058824,30.843
281.6,0.17647,2.2745,0.019608,30.843
281.8,0.098039,1.9608,0.098039,31
282,0.33333,1.9608,-0.058824,30.922
282.2,0.41176,2.2745,0.098039,31.157
282.4,0.41176,1.9608,-0.058824,30.922
282.6,0.41176,1.6471,-0.058824,31
282.8,0.41176,1.9608,0.098039,30.922
283,0.33333,1.9608,0.019608,31.078
283.2,0.4902,1.9608,0.019608,31
283.4,0.41176,1.9608,0.019608,31.078
283.6,0.4902,2.5882,0.17647,31
283.8,0.2549,1.6471,0.17647,31.157
284,0.2549,1.9608,0.17647,30.922
284.2,0.33333,1.9608,0.17647,30.843
284.4,0.41176,1.9608,0.17647,30.922
284.6,0.41176,1.9608,0.17647,30.922
284.8,0.56863,1.9608,0.2549,31.157
285,0.4902,1.9608,0.2549,31
285.2,0.56863,2.5882,0.2549,30.922
285.4,0.56863,2.5882,0.41176,30.922
285.6,0.4902,2.2745,0.098039,30.843
285.8,0.56863,1.9608,0.33333,30.922
286,0.56863,1.6471,0.17647,30.843
286.2,0.56863,1.9608,0.33333,31.078
286.4,0.64706,1.9608,0.2549,30.922
286.6,0.72549,2.2745,0.33333,30.843
286.8,0.56863,2.5882,0.33333,31
287,0.72549,3.2157,0.33333,31.157
287.2,0.64706,3.2157,0.41176,30.922
287.4,0.72549,3.2157,0.33333,30.922
287.6,0.72549,2.2745,0.4902,30.765
287.8,0.72549,1.9608,0.33333,30.922
288,0.96078,1.9608,0.4902,30.843
288.2,0.88235,1.9608,0.56863,30.922
288.4,1.0392,1.9608,0.56863,30.765
288.6,0.80392,2.5882,0.4902,31
288.8,0.88235,1.9608,0.4902,30.765
289,0.80392,2.902,0.33333,30.765
289.2,1.0392,1.9608,0.64706,30.922
289.4,1.0392,3.2157,0.56863,30.843
289.6,0.80392,2.2745,0.33333,31.078
289.8,0.80392,1.6471,0.33333,31
290,0.88235,2.2745,0.4902,30.843
290.2,0.4902,2.2745,0.17647,31.157
290.4,0.80392,2.2745,0.56863,31.078
290.6,0.88235,2.2745,0.41176,31.157
290.8,0.96078,2.2745,0.56863,31
291,1.1176,1.9608,0.4902,31.078
291.2,1.1176,2.2745,0.56863,30.922
291.4,1.0392,2.2745,0.56863,31.157
291.6,0.96078,2.902,0.56863,31
291.8,1.1176,1.6471,0.56863,31.078
292,1.0392,1.6471,0.4902,31.157
292.2,1.3529,1.6471,0.56863,31
292.4,1.1176,2.2745,0.64706,30.922
292.6,1.1176,1.6471,0.56863,31.078
292.8,1.1961,1.9608,0.72549,30.843
293,1.0392,1.9608,0.56863,31
293.2,1.1176,2.902,0.72549,30.922
293.4,1.0392,1.6471,0.41176,30.765
293.6,1.1176,1.9608,0.56863,31
293.8,0.88235,2.2745,0.56863,31
294,0.88235,2.2745,0.41176,31
294.2,0.96078,2.2745,0.33333,31
294.4,0.80392,2.2745,0.33333,31.078
294.6,0.72549,2.2745,0.4902,31
294.8,0.64706,2.2745,0.41176,30.843
295,0.64706,3.2157,0.2549,31.078
295.2,0.41176,2.2745,0.2549,31.078
295.4,0.72549,1.9608,0.33333,30.922
295.6,0.2549,1.6471,0.17647,31.078
295.8,0.17647,2.2745,-0.13725,31
296,0.2549,2.2745,0.098039,30.922
296.2,0.41176,2.5882,0.17647,30.922
296.4,0.41176,2.902,0.2549,30.922
296.6,0.41176,2.5882,0.17647,31.078
296.8,0.17647,1.6471,0.098039,30.922
297,0.098039,1.9608,0.019608,30.922
297.2,0.33333,1.6471,0.098039,31
297.4,0.019608,1.9608,0.019608,31
297.6,0.098039,2.2745,0.098039,30.922
297.8,0.019608,2.5882,-0.13725,30.843
298,0.2549,2.5882,0.098039,31.078
298.2,0.019608,2.2745,-0.13725,31
298.4,0.2549,2.2745,0.098039,30.922
298.6,0.098039,2.902,0.019608,31
298.8,0.019608,2.5882,0.098039,30.922
299,0.019608,1.6471,0.019608,30.765
299.2,0.098039,1.9608,-0.058824,30.922
299.4,0.098039,1.6471,0.019608,30.922
299.6,0.41176,2.2745,0.17647,31
299.8,0.2549,2.5882,0.17647,30.608
300,-0.058824,3.2157,-0.058824,31.078
300.2,-0.058824,2.5882,-0.058824,30.922
300.4,0.019608,2.902,0.019608,30.843
300.6,-0.058824,1.9608,0.098039,31
300.8,0.098039,2.2745,0.019608,31
301,0.41176,2.2745,0.17647,30.686
301.2,0.41176,2.2745,0.33333,31
301.4,0.4902,1.9608,0.17647,30.922
301.6,0.41176,2.2745,0.17647,30.843
301.8,0.17647,1.9608,0.17647,31
302,0.17647,2.2745,0.2549,31
302.2,0.2549,1.9608,0.098039,30.843
302.4,0.098039,2.2745,-0.058824,31
302.6,-0.058824,1.9608,-0.13725,31.078
302.8,0.098039,2.5882,0.17647,31.078
303,0.17647,2.5882,0.17647,30.686
303.2,0.019608,1.9608,0.019608,31.078
303.4,0.098039,3.2157,0.019608,30.922
303.6,0.33333,1.6471,0.2549,31
303.8,0.17647,2.2745,0.098039,31.235
304,0.17647,1.6471,0.098039,31
304.2,0.2549,1.9608,0.17647,31
304.4,0.098039,2.2745,0.098039,31.078
304.6,-0.058824,2.902,-0.13725,30.922
304.8,0.098039,2.5882,0.019608,30.922
305,0.098039,2.2745,0.098039,31
305.2,0.2549,2.902,0.2549,30.922
305.4,0.098039,2.2745,0.019608,31
305.6,0.17647,1.9608,-0.058824,30.843
305.8,-0.13725,2.902,-0.058824,31
306,0.019608,1.9608,-0.058824,31
306.2,0.019608,1.9608,-0.058824,30.922
306.4,0.098039,2.2745,0.019608,30.922
306.6,0.2549,2.2745,0.098039,31
306.8,-0.058824,2.5882,-0.058824,31
307,0.33333,2.5882,0.17647,30.922
307.2,0.33333,1.6471,0.098039,30.922
307.4,0.2549,2.2745,0.098039,31.078
307.6,0.17647,2.2745,0.2549,31
307.8,0.019608,2.2745,0.019608,31.078
308,0.41176,2.5882,0.17647,30.843
308.2,0.33333,2.5882,0.17647,30.922
308.4,0.2549,2.2745,0.098039,30.922
308.6,0.33333,1.6471,0.2549,31
308.8,0.019608,1.9608,-0.058824,31.078
309,0.098039,1.9608,-0.13725,30.843
309.2,0.41176,1.6471,0.17647,31.078
