Time(15A),Voltage(15A),Time(20A),Voltage(20A),Time(25A),Voltage(25A),Time(27A),Voltage(27A),Time(30A),Voltage(30A)
47.49188927316679,11.961644233438896,47.54459498673017,11.651463806673908,48.01894640880056,11.23706455727308,47.0175378510964,11.001840648732141,44.882956451779634,10.715032549721698
48.071652122363936,11.954216110011288,48.12435783592732,11.639758884909192,48.59870925799771,11.218494248704058,47.597300700293545,10.974604196164243,45.01472073568807,10.681812331059339
48.65141497156109,11.944987229389106,48.704120685124465,11.629179436391082,49.051978394642745,11.194971857849964,48.13246640724475,10.943939378937449,44.98836787890639,10.650242806492003
49.231177820758234,11.938346937234124,49.28388353432161,11.617136872652383,49.547412102138495,11.174338181662161,48.704120685124465,10.916979965937946,44.962015022124696,10.619601797353116
49.81094066995538,11.931369003105157,49.863646383518756,11.605657045536988,50.07446923777226,11.14545103499924,49.13329578128339,10.884493984584086,45.09377930603314,10.590405145547377
50.39070351915253,11.924728710950175,50.44340923271591,11.590800798681771,50.60152637340604,11.119315045161358,49.42618896094273,10.85253536783721,45.4100135874134,10.561517998884456
50.970466368349676,11.917525682171888,51.02317208191305,11.576732383099179,51.05192065294762,11.091203224512766,49.76952903786987,10.822946676183902,45.72624786879366,10.531186494888388
51.55022921754682,11.911110484666226,51.6029349311102,11.562326325542605,51.2910927925269,11.066114550057144,50.021763524208886,10.785187048760225,46.06883500695562,10.507870440796172
52.12999206674397,11.903232171939974,52.18269778030734,11.547807720661371,51.6029349311102,11.04071449466996,49.9954106674272,10.753823860954766,,
52.70975491594112,11.89647933246033,52.762460629504496,11.531938547884206,51.892816355708774,11.012673328730736,49.9954106674272,10.726587408386868,,
53.289517765138264,11.889051209032722,53.34222347870164,11.518207774275597,52.209050637089035,10.981722814449034,49.96905781064551,10.697906598485824,,
53.86928061433541,11.881510538280452,53.921986327898786,11.504026811368345,52.49893206168761,10.953557846452686,50.18467209340478,10.67286481874881,,
54.449043463532554,11.8736322255542,54.50174917709593,11.488720375214484,52.7864177720333,10.925758657261483,50.5375265783648,10.641576662493126,,
55.02880631272971,11.86597900747727,55.08151202629308,11.475214696255195,53.02598919732138,10.899910288364401,50.812349227659546,10.613377305036463,,
55.60856916192685,11.858888526023645,55.66127487549023,11.461146280672605,53.31587062191995,10.870610468177723,51.0148501271399,10.572964259253899,,
56.188332011124,11.852135686543999,56.24103772468738,11.446402581142047,53.63210490330022,10.839866290657898,51.065336652763754,10.528669186393476,,
56.76809486032115,11.844820110441052,56.82080057388452,11.432221618234795,53.9459434704276,10.81051019680889,51.102230652258115,10.50601340993927,,
57.34785770951829,11.837954723636747,57.40056342308167,11.41939122322347,54.18551489571567,10.782573449776436,,,,
57.92762055871544,11.830301505559817,57.98032627227882,11.403475155727698,54.449043463532554,10.757083981792439,,,,
58.50738340791259,11.823548666080173,58.56008912147596,11.386077215123892,54.73892488813113,10.726587408386868,,,,
59.08714625710973,11.816683279275868,59.139851970673114,11.366156338658943,55.05515916951139,10.693676694867325,,,,
59.66690910630688,11.808579871900296,59.71961481987025,11.346348009518653,55.318687737328275,10.66602756877567,,,,
60.246671955504034,11.79991372790142,60.299377669067404,11.326764775027685,55.58221630514516,10.638894284588712,,,,
60.82643480470117,11.793498530395757,60.879140518264556,11.307181540536718,55.92480344330711,10.609050485666174,,,,
61.406197653898325,11.785620217669505,61.458903367461694,11.288836326617018,56.04261621480172,10.572101861023139,,,,
61.98596050309546,11.778867378189862,62.03866621665885,11.269140544801388,56.08292058399724,10.537445376665353,,,,
62.565723352292615,11.77098906546361,62.618429065856,11.24955731031042,56.10634534558097,10.512272291716236,,,,
63.14548620148977,11.764461320633286,63.19819191505314,11.22974898117013,0.1622083096186664,12.20053475935829,,,,
63.725249050686905,11.756583007907036,63.769170478656385,11.20993127308612,0.5606146841206598,12.197860962566846,,,,
64.30501189988405,11.749154884479427,64.27865904310238,11.182680082178088,0.9590210586226515,12.197860962566846,,,,
64.8847747490812,11.740376193155889,64.73544189398498,11.157418567188165,,,,,,
65.46453759827835,11.733398259026924,65.23790302995585,11.13690869305749,,,,,,
