values(1);values(2);values(3);values(4);
nan;nan;nan;nan;
nan;nan;nan;nan;
nan;nan;nan;nan;
nan;nan;nan;nan;
12.676802;12.763009;12.720653;1.6060011;
12.676802;12.763009;12.720653;1.6060011;
12.678314;12.76416;12.722156;1.3275759;
12.678314;12.76416;12.722156;1.3275759;
12.678314;12.76416;12.722156;1.3275759;
12.671762;12.768419;12.718983;1.3191302;
12.671762;12.768419;12.718983;1.3191302;
12.671762;12.768419;12.718983;1.3191302;
12.671762;12.768419;12.718983;1.3191302;
12.671042;12.764862;12.719743;1.3261935;
12.671042;12.764862;12.719743;1.3261935;
12.671042;12.764862;12.719743;1.3261935;
12.671449;12.764021;12.718575;1.3562032;
12.671449;12.764021;12.718575;1.3562032;
12.671449;12.764021;12.718575;1.3562032;
12.671449;12.764021;12.718575;1.3562032;
12.670218;12.762248;12.720898;1.3240124;
12.670218;12.762248;12.720898;1.3240124;
12.670218;12.762248;12.720898;1.3240124;
12.671433;12.762083;12.721411;1.460903;
12.671433;12.762083;12.721411;1.460903;
12.671433;12.762083;12.721411;1.460903;
12.672979;12.761515;12.721339;1.3599609;
12.672979;12.761515;12.721339;1.3599609;
12.672979;12.761515;12.721339;1.3599609;
12.672979;12.761515;12.721339;1.3599609;
12.674229;12.765529;12.717331;1.3051403;
12.674229;12.765529;12.717331;1.3051403;
12.674229;12.765529;12.717331;1.3051403;
12.674229;12.765529;12.717331;1.3051403;
12.667871;12.765469;12.716935;1.5836954;
12.667871;12.765469;12.716935;1.5836954;
12.667871;12.765469;12.716935;1.5836954;
12.671115;12.76551;12.725991;1.3211215;
12.671115;12.76551;12.725991;1.3211215;
12.671115;12.76551;12.725991;1.3211215;
12.66105;12.764319;12.724113;1.548625;
12.66105;12.764319;12.724113;1.548625;
12.66105;12.764319;12.724113;1.548625;
12.66105;12.764319;12.724113;1.548625;
12.667922;12.759048;12.717789;1.5753185;
12.667922;12.759048;12.717789;1.5753185;
12.667922;12.759048;12.717789;1.5753185;
12.667922;12.759048;12.717789;1.5753185;
12.674478;12.760036;12.717382;1.3147225;
12.674478;12.760036;12.717382;1.3147225;
12.674478;12.760036;12.717382;1.3147225;
12.675472;12.760447;12.717568;1.3178848;
12.675472;12.760447;12.717568;1.3178848;
12.675472;12.760447;12.717568;1.3178848;
12.670892;12.762198;12.715404;1.5070851;
12.670892;12.762198;12.715404;1.5070851;
12.670892;12.762198;12.715404;1.5070851;
12.670892;12.762198;12.715404;1.5070851;
12.674341;12.762633;12.71864;1.3343779;
12.674341;12.762633;12.71864;1.3343779;
12.674341;12.762633;12.71864;1.3343779;
12.674341;12.762633;12.71864;1.3343779;
12.667916;12.765063;12.71693;1.3230026;
12.667916;12.765063;12.71693;1.3230026;
12.667916;12.765063;12.71693;1.3230026;
12.669608;12.756301;12.713585;1.6259763;
12.669608;12.756301;12.713585;1.6259763;
12.669608;12.756301;12.713585;1.6259763;
12.675203;12.760596;12.71998;1.325541;
12.675203;12.760596;12.71998;1.325541;
12.675203;12.760596;12.71998;1.325541;
12.672527;12.76034;12.72047;1.3251184;
12.672527;12.76034;12.72047;1.3251184;
12.672527;12.76034;12.72047;1.3251184;
12.672527;12.76034;12.72047;1.3251184;
12.673486;12.759025;12.719104;1.3259791;
12.673486;12.759025;12.719104;1.3259791;
12.673486;12.759025;12.719104;1.3259791;
12.668195;12.756348;12.708006;1.6432662;
12.668195;12.756348;12.708006;1.6432662;
12.668195;12.756348;12.708006;1.6432662;
12.668195;12.756348;12.708006;1.6432662;
12.671295;12.759173;12.714504;1.4134687;
12.671295;12.759173;12.714504;1.4134687;
12.671295;12.759173;12.714504;1.4134687;
12.671295;12.759173;12.714504;1.4134687;
12.666378;12.759954;12.712628;1.5360155;
12.666378;12.759954;12.712628;1.5360155;
12.666378;12.759954;12.712628;1.5360155;
12.666527;12.758813;12.715529;1.3251832;
12.666527;12.758813;12.715529;1.3251832;
12.666527;12.758813;12.715529;1.3251832;
12.666527;12.758813;12.715529;1.3251832;
12.66607;12.754018;12.712859;1.5331142;
12.66607;12.754018;12.712859;1.5331142;
12.66607;12.754018;12.712859;1.5331142;
12.668885;12.756569;12.710939;1.4069039;
12.668885;12.756569;12.710939;1.4069039;
12.668885;12.756569;12.710939;1.4069039;
12.668885;12.756569;12.710939;1.4069039;
12.668725;12.75823;12.711672;1.3244636;
12.668725;12.75823;12.711672;1.3244636;
12.668725;12.75823;12.711672;1.3244636;
12.666061;12.756984;12.717567;1.3261113;
12.666061;12.756984;12.717567;1.3261113;
12.666061;12.756984;12.717567;1.3261113;
12.667152;12.754262;12.712516;1.3078016;
12.667152;12.754262;12.712516;1.3078016;
12.667152;12.754262;12.712516;1.3078016;
12.667152;12.754262;12.712516;1.3078016;
12.666356;12.754045;12.712366;1.3232223;
12.666356;12.754045;12.712366;1.3232223;
12.666356;12.754045;12.712366;1.3232223;
12.662475;12.754093;12.714216;1.3301065;
12.662475;12.754093;12.714216;1.3301065;
12.662475;12.754093;12.714216;1.3301065;
12.662475;12.754093;12.714216;1.3301065;
12.662628;12.75524;12.714045;1.3202317;
12.662628;12.75524;12.714045;1.3202317;
12.662628;12.75524;12.714045;1.3202317;
12.666122;12.754826;12.708953;1.6544019;
12.666122;12.754826;12.708953;1.6544019;
12.666122;12.754826;12.708953;1.6544019;
12.666122;12.754826;12.708953;1.6544019;
12.662767;12.752054;12.714252;1.3993622;
12.662767;12.752054;12.714252;1.3993622;
12.662767;12.752054;12.714252;1.3993622;
12.662767;12.752054;12.714252;1.3993622;
12.663979;12.751349;12.71179;1.55652;
12.663979;12.751349;12.71179;1.55652;
12.663979;12.751349;12.71179;1.55652;
12.668197;12.756876;12.712887;1.3370997;
12.668197;12.756876;12.712887;1.3370997;
12.668197;12.756876;12.712887;1.3370997;
12.668197;12.756876;12.712887;1.3370997;
12.662284;12.749461;12.705693;1.521668;
12.662284;12.749461;12.705693;1.521668;
12.662284;12.749461;12.705693;1.521668;
12.662189;12.753808;12.705738;1.4283425;
12.662189;12.753808;12.705738;1.4283425;
12.662189;12.753808;12.705738;1.4283425;
12.662189;12.753808;12.705738;1.4283425;
12.664166;12.748013;12.711695;1.3436513;
12.664166;12.748013;12.711695;1.3436513;
12.664166;12.748013;12.711695;1.3436513;
12.664166;12.748013;12.711695;1.3436513;
12.661462;12.757531;12.708951;1.3136561;
12.661462;12.757531;12.708951;1.3136561;
12.661462;12.757531;12.708951;1.3136561;
12.661462;12.757531;12.708951;1.3136561;
12.654312;12.754808;12.711349;1.5356933;
12.654312;12.754808;12.711349;1.5356933;
12.654312;12.754808;12.711349;1.5356933;
12.656381;12.748308;12.712085;1.6878376;
12.656381;12.748308;12.712085;1.6878376;
12.656381;12.748308;12.712085;1.6878376;
12.658251;12.745226;12.710565;1.3812648;
12.658251;12.745226;12.710565;1.3812648;
12.658251;12.745226;12.710565;1.3812648;
12.658251;12.745226;12.710565;1.3812648;
12.659405;12.751033;12.705878;1.669692;
12.659405;12.751033;12.705878;1.669692;
12.659405;12.751033;12.705878;1.669692;
12.664475;12.748476;12.703775;1.5037066;
12.664475;12.748476;12.703775;1.5037066;
12.664475;12.748476;12.703775;1.5037066;
12.65875;12.755911;12.709398;1.3053491;
12.65875;12.755911;12.709398;1.3053491;
12.65875;12.755911;12.709398;1.3053491;
12.65875;12.755911;12.709398;1.3053491;
12.66182;12.748404;12.702836;1.8532223;
12.66182;12.748404;12.702836;1.8532223;
12.66182;12.748404;12.702836;1.8532223;
12.66182;12.748404;12.702836;1.8532223;
12.65955;12.751075;12.710486;1.6702468;
12.65955;12.751075;12.710486;1.6702468;
12.65955;12.751075;12.710486;1.6702468;
12.662857;12.750041;12.711873;1.3285098;
12.662857;12.750041;12.711873;1.3285098;
12.662857;12.750041;12.711873;1.3285098;
12.662857;12.750041;12.711873;1.3285098;
12.662468;12.748984;12.707755;1.6615676;
12.662468;12.748984;12.707755;1.6615676;
12.662468;12.748984;12.707755;1.6615676;
12.662172;12.745546;12.710136;1.7533559;
12.662172;12.745546;12.710136;1.7533559;
12.662172;12.745546;12.710136;1.7533559;
12.662172;12.745546;12.710136;1.7533559;
12.667857;12.754722;12.712157;1.3101052;
12.667857;12.754722;12.712157;1.3101052;
12.667857;12.754722;12.712157;1.3101052;
12.667857;12.754722;12.712157;1.3101052;
12.662796;12.752327;12.703119;1.323471;
12.662796;12.752327;12.703119;1.323471;
12.662796;12.752327;12.703119;1.323471;
12.662796;12.752327;12.703119;1.323471;
12.662978;12.748631;12.704067;1.3353325;
12.662978;12.748631;12.704067;1.3353325;
12.662978;12.748631;12.704067;1.3353325;
12.662978;12.748631;12.704067;1.3353325;
12.663376;12.75071;12.704938;1.5457219;
12.663376;12.75071;12.704938;1.5457219;
12.663376;12.75071;12.704938;1.5457219;
12.663241;12.755178;12.710896;1.3124758;
12.663241;12.755178;12.710896;1.3124758;
12.663241;12.755178;12.710896;1.3124758;
12.663241;12.755178;12.710896;1.3124758;
12.657523;12.75764;12.703662;1.6001412;
12.657523;12.75764;12.703662;1.6001412;
12.657523;12.75764;12.703662;1.6001412;
12.664241;12.752132;12.704885;1.4799696;
12.664241;12.752132;12.704885;1.4799696;
12.664241;12.752132;12.704885;1.4799696;
12.664241;12.752132;12.704885;1.4799696;
12.660468;12.749772;12.703737;1.5881795;
12.660468;12.749772;12.703737;1.5881795;
12.660468;12.749772;12.703737;1.5881795;
12.660468;12.749772;12.703737;1.5881795;
12.665959;12.749991;12.706277;1.3185704;
12.665959;12.749991;12.706277;1.3185704;
12.665959;12.749991;12.706277;1.3185704;
12.664004;12.74542;12.703479;1.5728745;
12.664004;12.74542;12.703479;1.5728745;
12.664004;12.74542;12.703479;1.5728745;
12.664004;12.74542;12.703479;1.5728745;
12.664928;12.745347;12.704183;1.3208661;
12.664928;12.745347;12.704183;1.3208661;
12.664928;12.745347;12.704183;1.3208661;
12.659783;12.746702;12.707226;1.3259182;
12.659783;12.746702;12.707226;1.3259182;
12.659783;12.746702;12.707226;1.3259182;
12.659783;12.746702;12.707226;1.3259182;
12.658501;12.750187;12.701025;1.5785246;
12.658501;12.750187;12.701025;1.5785246;
12.658501;12.750187;12.701025;1.5785246;
12.658501;12.750187;12.701025;1.5785246;
12.663182;12.750433;12.701734;1.5944266;
12.663182;12.750433;12.701734;1.5944266;
12.663182;12.750433;12.701734;1.5944266;
12.653212;12.750504;12.698468;1.3165032;
12.653212;12.750504;12.698468;1.3165032;
12.653212;12.750504;12.698468;1.3165032;
12.660689;12.755061;12.697673;1.3125871;
12.660689;12.755061;12.697673;1.3125871;
12.660689;12.755061;12.697673;1.3125871;
12.660689;12.755061;12.697673;1.3125871;
12.657247;12.752161;12.698513;1.3330494;
12.657247;12.752161;12.698513;1.3330494;
12.657247;12.752161;12.698513;1.3330494;
12.657457;12.747565;12.693907;1.8173678;
12.657457;12.747565;12.693907;1.8173678;
12.657457;12.747565;12.693907;1.8173678;
12.656533;12.748177;12.699108;1.4720609;
12.656533;12.748177;12.699108;1.4720609;
12.656533;12.748177;12.699108;1.4720609;
12.65629;12.740058;12.698638;1.5304682;
12.65629;12.740058;12.698638;1.5304682;
12.65629;12.740058;12.698638;1.5304682;
12.660295;12.750062;12.702333;1.3162123;
12.660295;12.750062;12.702333;1.3162123;
12.660295;12.750062;12.702333;1.3162123;
12.660295;12.750062;12.702333;1.3162123;
12.660651;12.747526;12.703835;1.4233817;
12.660651;12.747526;12.703835;1.4233817;
12.660651;12.747526;12.703835;1.4233817;
12.660651;12.747526;12.703835;1.4233817;
12.657315;12.744241;12.702672;1.3177253;
12.657315;12.744241;12.702672;1.3177253;
12.657315;12.744241;12.702672;1.3177253;
12.655329;12.744104;12.703775;1.5003763;
12.655329;12.744104;12.703775;1.5003763;
12.655329;12.744104;12.703775;1.5003763;
12.655293;12.740871;12.701221;1.3447512;
12.655293;12.740871;12.701221;1.3447512;
12.655293;12.740871;12.701221;1.3447512;
12.655293;12.740871;12.701221;1.3447512;
12.658257;12.748673;12.699924;1.3240675;
12.658257;12.748673;12.699924;1.3240675;
12.658257;12.748673;12.699924;1.3240675;
12.658257;12.748673;12.699924;1.3240675;
12.65166;12.750679;12.703525;1.3074628;
12.65166;12.750679;12.703525;1.3074628;
12.65166;12.750679;12.703525;1.3074628;
12.646997;12.74264;12.696581;1.5858305;
12.646997;12.74264;12.696581;1.5858305;
12.646997;12.74264;12.696581;1.5858305;
12.653752;12.746281;12.702063;1.3093305;
12.653752;12.746281;12.702063;1.3093305;
12.653752;12.746281;12.702063;1.3093305;
12.648704;12.743855;12.699004;1.5918888;
12.648704;12.743855;12.699004;1.5918888;
12.648704;12.743855;12.699004;1.5918888;
12.652304;12.746477;12.699134;1.5802451;
12.652304;12.746477;12.699134;1.5802451;
12.652304;12.746477;12.699134;1.5802451;
12.652304;12.746477;12.699134;1.5802451;
12.653211;12.748252;12.699393;1.3219407;
12.653211;12.748252;12.699393;1.3219407;
12.653211;12.748252;12.699393;1.3219407;
12.653241;12.746504;12.704131;1.3173357;
12.653241;12.746504;12.704131;1.3173357;
12.653241;12.746504;12.704131;1.3173357;
12.649202;12.742127;12.695637;1.5762553;
12.649202;12.742127;12.695637;1.5762553;
12.649202;12.742127;12.695637;1.5762553;
12.649202;12.742127;12.695637;1.5762553;
12.634459;12.721216;12.683836;2.7991803;
12.634459;12.721216;12.683836;2.7991803;
12.634459;12.721216;12.683836;2.7991803;
12.634459;12.721216;12.683836;2.7991803;
12.629849;12.713025;12.670224;2.7980886;
12.629849;12.713025;12.670224;2.7980886;
12.629849;12.713025;12.670224;2.7980886;
12.613008;12.69592;12.655499;2.7998748;
12.613008;12.69592;12.655499;2.7998748;
12.613008;12.69592;12.655499;2.7998748;
12.619786;12.6988;12.659662;2.7997582;
12.619786;12.6988;12.659662;2.7997582;
12.619786;12.6988;12.659662;2.7997582;
12.62569;12.706046;12.670054;2.4405222;
12.62569;12.706046;12.670054;2.4405222;
12.62569;12.706046;12.670054;2.4405222;
12.62569;12.706046;12.670054;2.4405222;
12.619543;12.708277;12.666667;2.7863605;
12.619543;12.708277;12.666667;2.7863605;
12.619543;12.708277;12.666667;2.7863605;
12.63434;12.722011;12.676441;1.8629448;
12.63434;12.722011;12.676441;1.8629448;
12.63434;12.722011;12.676441;1.8629448;
12.63434;12.722011;12.676441;1.8629448;
12.634728;12.725338;12.680689;1.8544273;
12.634728;12.725338;12.680689;1.8544273;
12.634728;12.725338;12.680689;1.8544273;
12.634088;12.723414;12.678678;1.8845005;
12.634088;12.723414;12.678678;1.8845005;
12.634088;12.723414;12.678678;1.8845005;
12.634088;12.723414;12.678678;1.8845005;
12.633437;12.723467;12.677861;1.8761026;
12.633437;12.723467;12.677861;1.8761026;
12.633437;12.723467;12.677861;1.8761026;
12.633437;12.723467;12.677861;1.8761026;
12.632747;12.72222;12.675759;2.1457989;
12.632747;12.72222;12.675759;2.1457989;
12.632747;12.72222;12.675759;2.1457989;
12.632774;12.722079;12.677866;1.8704062;
12.632774;12.722079;12.677866;1.8704062;
12.632774;12.722079;12.677866;1.8704062;
12.632774;12.722079;12.677866;1.8704062;
12.632711;12.719324;12.674273;1.8709497;
12.632711;12.719324;12.674273;1.8709497;
12.632711;12.719324;12.674273;1.8709497;
12.632425;12.720016;12.678023;1.880113;
12.632425;12.720016;12.678023;1.880113;
12.632425;12.720016;12.678023;1.880113;
12.631276;12.72367;12.678254;1.850574;
12.631276;12.72367;12.678254;1.850574;
12.631276;12.72367;12.678254;1.850574;
12.631276;12.72367;12.678254;1.850574;
12.630383;12.71901;12.672549;1.8888663;
12.630383;12.71901;12.672549;1.8888663;
12.630383;12.71901;12.672549;1.8888663;
12.630383;12.71901;12.672549;1.8888663;
12.628999;12.716886;12.671542;2.1471848;
12.628999;12.716886;12.671542;2.1471848;
12.628999;12.716886;12.671542;2.1471848;
12.632235;12.716596;12.671287;2.0181921;
12.632235;12.716596;12.671287;2.0181921;
12.632235;12.716596;12.671287;2.0181921;
12.632235;12.716596;12.671287;2.0181921;
12.630342;12.714748;12.672064;2.2480958;
12.630342;12.714748;12.672064;2.2480958;
12.630342;12.714748;12.672064;2.2480958;
12.629807;12.718616;12.676833;1.8638391;
12.629807;12.718616;12.676833;1.8638391;
12.629807;12.718616;12.676833;1.8638391;
12.629807;12.718616;12.676833;1.8638391;
12.632108;12.714972;12.673778;1.8732766;
12.632108;12.714972;12.673778;1.8732766;
12.632108;12.714972;12.673778;1.8732766;
12.607328;12.689191;12.657304;2.7996781;
12.607328;12.689191;12.657304;2.7996781;
12.607328;12.689191;12.657304;2.7996781;
12.607328;12.689191;12.657304;2.7996781;
12.612869;12.695217;12.652852;2.7985692;
12.612869;12.695217;12.652852;2.7985692;
12.612869;12.695217;12.652852;2.7985692;
12.599525;12.679799;12.641927;2.8;
12.599525;12.679799;12.641927;2.8;
12.599525;12.679799;12.641927;2.8;
12.599525;12.679799;12.641927;2.8;
12.602432;12.680782;12.641808;2.7980294;
12.602432;12.680782;12.641808;2.7980294;
12.602432;12.680782;12.641808;2.7980294;
12.578732;12.656847;12.624462;2.8;
12.578732;12.656847;12.624462;2.8;
12.578732;12.656847;12.624462;2.8;
12.578732;12.656847;12.624462;2.8;
12.573397;12.654687;12.620574;2.8;
12.573397;12.654687;12.620574;2.8;
12.573397;12.654687;12.620574;2.8;
12.573397;12.654687;12.620574;2.8;
12.584484;12.668286;12.62562;2.7999854;
12.584484;12.668286;12.62562;2.7999854;
12.584484;12.668286;12.62562;2.7999854;
12.584484;12.668286;12.62562;2.7999854;
12.590014;12.671497;12.630904;2.7987459;
12.590014;12.671497;12.630904;2.7987459;
12.590014;12.671497;12.630904;2.7987459;
12.582974;12.664855;12.627717;2.7994721;
12.582974;12.664855;12.627717;2.7994721;
12.582974;12.664855;12.627717;2.7994721;
12.582974;12.664855;12.627717;2.7994721;
12.580748;12.666726;12.624304;2.7990568;
12.580748;12.666726;12.624304;2.7990568;
12.580748;12.666726;12.624304;2.7990568;
12.580748;12.666726;12.624304;2.7990568;
12.581355;12.660272;12.620134;2.7990601;
12.581355;12.660272;12.620134;2.7990601;
12.581355;12.660272;12.620134;2.7990601;
12.575412;12.650952;12.613934;2.7999983;
12.575412;12.650952;12.613934;2.7999983;
12.575412;12.650952;12.613934;2.7999983;
12.57985;12.658792;12.620565;2.7999723;
12.57985;12.658792;12.620565;2.7999723;
12.57985;12.658792;12.620565;2.7999723;
12.57985;12.658792;12.620565;2.7999723;
12.581471;12.661095;12.613652;2.7996013;
12.581471;12.661095;12.613652;2.7996013;
12.581471;12.661095;12.613652;2.7996013;
12.576651;12.660079;12.611856;2.7998633;
12.576651;12.660079;12.611856;2.7998633;
12.576651;12.660079;12.611856;2.7998633;
12.574709;12.65365;12.610808;2.7993789;
12.574709;12.65365;12.610808;2.7993789;
12.574709;12.65365;12.610808;2.7993789;
12.574709;12.65365;12.610808;2.7993789;
12.570766;12.655336;12.612106;2.7999475;
12.570766;12.655336;12.612106;2.7999475;
12.570766;12.655336;12.612106;2.7999475;
12.557471;12.644391;12.600358;2.8;
12.557471;12.644391;12.600358;2.8;
12.557471;12.644391;12.600358;2.8;
12.557471;12.644391;12.600358;2.8;
12.544625;12.623932;12.592754;2.8;
12.544625;12.623932;12.592754;2.8;
12.544625;12.623932;12.592754;2.8;
12.545316;12.623002;12.593356;2.8;
12.545316;12.623002;12.593356;2.8;
12.545316;12.623002;12.593356;2.8;
12.545316;12.623002;12.593356;2.8;
12.534912;12.619679;12.583017;2.8;
12.534912;12.619679;12.583017;2.8;
12.534912;12.619679;12.583017;2.8;
12.531301;12.615933;12.577292;2.8;
12.531301;12.615933;12.577292;2.8;
12.531301;12.615933;12.577292;2.8;
12.531301;12.615933;12.577292;2.8;
12.540297;12.62451;12.587596;2.7999442;
12.540297;12.62451;12.587596;2.7999442;
12.540297;12.62451;12.587596;2.7999442;
12.540297;12.62451;12.587596;2.7999442;
12.545309;12.629205;12.588824;2.8;
12.545309;12.629205;12.588824;2.8;
12.545309;12.629205;12.588824;2.8;
12.534125;12.613449;12.574317;2.7999508;
12.534125;12.613449;12.574317;2.7999508;
12.534125;12.613449;12.574317;2.7999508;
12.534125;12.613449;12.574317;2.7999508;
12.518508;12.597677;12.564679;2.8;
12.518508;12.597677;12.564679;2.8;
12.518508;12.597677;12.564679;2.8;
12.518508;12.597677;12.564679;2.8;
12.527708;12.613748;12.573453;2.8;
12.527708;12.613748;12.573453;2.8;
12.527708;12.613748;12.573453;2.8;
12.525056;12.595079;12.564004;2.8;
12.525056;12.595079;12.564004;2.8;
12.525056;12.595079;12.564004;2.8;
12.525056;12.595079;12.564004;2.8;
12.499424;12.57618;12.545766;2.8;
12.499424;12.57618;12.545766;2.8;
12.499424;12.57618;12.545766;2.8;
12.504074;12.582541;12.551795;2.8;
12.504074;12.582541;12.551795;2.8;
12.504074;12.582541;12.551795;2.8;
12.498806;12.579072;12.553469;2.8;
12.498806;12.579072;12.553469;2.8;
12.498806;12.579072;12.553469;2.8;
12.498806;12.579072;12.553469;2.8;
12.50571;12.585866;12.557936;2.8;
12.50571;12.585866;12.557936;2.8;
12.50571;12.585866;12.557936;2.8;
12.50571;12.585866;12.557936;2.8;
12.504875;12.58377;12.558349;2.8;
12.504875;12.58377;12.558349;2.8;
12.504875;12.58377;12.558349;2.8;
12.506026;12.580034;12.556715;2.8;
12.506026;12.580034;12.556715;2.8;
12.506026;12.580034;12.556715;2.8;
12.50494;12.575624;12.55118;2.8;
12.50494;12.575624;12.55118;2.8;
12.50494;12.575624;12.55118;2.8;
12.489035;12.562133;12.538672;2.8;
12.489035;12.562133;12.538672;2.8;
12.489035;12.562133;12.538672;2.8;
12.474667;12.545107;12.515788;2.8;
12.474667;12.545107;12.515788;2.8;
12.474667;12.545107;12.515788;2.8;
12.474667;12.545107;12.515788;2.8;
12.474667;12.545107;12.515788;2.8;
12.488864;12.561297;12.533187;2.8;
12.488864;12.561297;12.533187;2.8;
12.488864;12.561297;12.533187;2.8;
12.487035;12.564637;12.532071;2.8;
12.487035;12.564637;12.532071;2.8;
12.487035;12.564637;12.532071;2.8;
12.490893;12.565003;12.540034;2.8;
12.490893;12.565003;12.540034;2.8;
12.490893;12.565003;12.540034;2.8;
12.491778;12.56734;12.538906;2.8;
12.491778;12.56734;12.538906;2.8;
12.491778;12.56734;12.538906;2.8;
12.491778;12.56734;12.538906;2.8;
12.482836;12.557749;12.528012;2.8;
12.482836;12.557749;12.528012;2.8;
12.482836;12.557749;12.528012;2.8;
12.482836;12.557749;12.528012;2.8;
12.459589;12.540735;12.517283;2.8;
12.459589;12.540735;12.517283;2.8;
12.459589;12.540735;12.517283;2.8;
12.442523;12.526314;12.497958;2.8;
12.442523;12.526314;12.497958;2.8;
12.442523;12.526314;12.497958;2.8;
12.44571;12.516329;12.489935;2.8;
12.44571;12.516329;12.489935;2.8;
12.44571;12.516329;12.489935;2.8;
12.457672;12.535591;12.507224;2.8;
12.457672;12.535591;12.507224;2.8;
12.457672;12.535591;12.507224;2.8;
12.457672;12.535591;12.507224;2.8;
12.457501;12.531424;12.513484;2.8;
12.457501;12.531424;12.513484;2.8;
12.457501;12.531424;12.513484;2.8;
12.461034;12.540728;12.511838;2.8;
12.461034;12.540728;12.511838;2.8;
12.461034;12.540728;12.511838;2.8;
12.457207;12.533292;12.510319;2.8;
12.457207;12.533292;12.510319;2.8;
12.457207;12.533292;12.510319;2.8;
12.452167;12.526378;12.505925;2.8;
12.452167;12.526378;12.505925;2.8;
12.452167;12.526378;12.505925;2.8;
12.452167;12.526378;12.505925;2.8;
12.435144;12.507969;12.48784;2.8;
12.435144;12.507969;12.48784;2.8;
12.435144;12.507969;12.48784;2.8;
12.434237;12.512761;12.490067;2.8;
12.434237;12.512761;12.490067;2.8;
12.434237;12.512761;12.490067;2.8;
12.434237;12.512761;12.490067;2.8;
12.44414;12.518194;12.498507;2.8;
12.44414;12.518194;12.498507;2.8;
12.44414;12.518194;12.498507;2.8;
12.436848;12.511524;12.48332;2.8;
12.436848;12.511524;12.48332;2.8;
12.436848;12.511524;12.48332;2.8;
12.436848;12.511524;12.48332;2.8;
12.434496;12.51263;12.489387;2.8;
12.434496;12.51263;12.489387;2.8;
12.434496;12.51263;12.489387;2.8;
12.445096;12.517695;12.496017;2.8;
12.445096;12.517695;12.496017;2.8;
12.445096;12.517695;12.496017;2.8;
12.445096;12.517695;12.496017;2.8;
12.445096;12.517695;12.496017;2.8;
12.435958;12.516934;12.491735;2.8;
12.435958;12.516934;12.491735;2.8;
12.435958;12.516934;12.491735;2.8;
12.43429;12.515602;12.487354;2.8;
12.43429;12.515602;12.487354;2.8;
12.43429;12.515602;12.487354;2.8;
12.441562;12.516075;12.491013;2.8;
12.441562;12.516075;12.491013;2.8;
12.441562;12.516075;12.491013;2.8;
12.441562;12.516075;12.491013;2.8;
12.441562;12.516075;12.491013;2.8;
12.434931;12.509909;12.485784;2.8;
12.434931;12.509909;12.485784;2.8;
12.434931;12.509909;12.485784;2.8;
12.437863;12.508907;12.481629;2.8;
12.437863;12.508907;12.481629;2.8;
12.437863;12.508907;12.481629;2.8;
12.437863;12.508907;12.481629;2.8;
12.43497;12.506752;12.481848;2.8;
12.43497;12.506752;12.481848;2.8;
12.43497;12.506752;12.481848;2.8;
12.427896;12.496401;12.471001;2.8;
12.427896;12.496401;12.471001;2.8;
12.427896;12.496401;12.471001;2.8;
12.427615;12.494929;12.477345;2.8;
12.427615;12.494929;12.477345;2.8;
12.427615;12.494929;12.477345;2.8;
12.427615;12.494929;12.477345;2.8;
12.416907;12.482184;12.457724;2.8;
12.416907;12.482184;12.457724;2.8;
12.416907;12.482184;12.457724;2.8;
12.412459;12.487769;12.455469;2.8;
12.412459;12.487769;12.455469;2.8;
12.412459;12.487769;12.455469;2.8;
12.412459;12.487769;12.455469;2.8;
12.418912;12.497076;12.464661;2.8;
12.418912;12.497076;12.464661;2.8;
12.418912;12.497076;12.464661;2.8;
12.421467;12.494974;12.463001;2.8;
12.421467;12.494974;12.463001;2.8;
12.421467;12.494974;12.463001;2.8;
12.421467;12.494974;12.463001;2.8;
12.421204;12.493246;12.462477;2.8;
12.421204;12.493246;12.462477;2.8;
12.421204;12.493246;12.462477;2.8;
12.424801;12.49522;12.469096;2.8;
12.424801;12.49522;12.469096;2.8;
12.424801;12.49522;12.469096;2.8;
12.414455;12.49183;12.469173;2.8;
12.414455;12.49183;12.469173;2.8;
12.414455;12.49183;12.469173;2.8;
12.414455;12.49183;12.469173;2.8;
12.421918;12.488279;12.469217;2.8;
12.421918;12.488279;12.469217;2.8;
12.421918;12.488279;12.469217;2.8;
12.420068;12.490136;12.455975;2.8;
12.420068;12.490136;12.455975;2.8;
12.420068;12.490136;12.455975;2.8;
12.420068;12.490136;12.455975;2.8;
12.413653;12.480319;12.449656;2.8;
12.413653;12.480319;12.449656;2.8;
12.413653;12.480319;12.449656;2.8;
12.4101;12.483031;12.453257;2.8;
12.4101;12.483031;12.453257;2.8;
12.4101;12.483031;12.453257;2.8;
12.4101;12.483031;12.453257;2.8;
12.396173;12.458036;12.435225;2.8;
12.396173;12.458036;12.435225;2.8;
12.396173;12.458036;12.435225;2.8;
12.38454;12.449246;12.422454;2.8;
12.38454;12.449246;12.422454;2.8;
12.38454;12.449246;12.422454;2.8;
12.389996;12.456317;12.427627;2.8;
12.389996;12.456317;12.427627;2.8;
12.389996;12.456317;12.427627;2.8;
12.398584;12.467569;12.432694;2.8;
12.398584;12.467569;12.432694;2.8;
12.398584;12.467569;12.432694;2.8;
12.398584;12.467569;12.432694;2.8;
12.401861;12.470667;12.439767;2.8;
12.401861;12.470667;12.439767;2.8;
12.401861;12.470667;12.439767;2.8;
12.401861;12.470667;12.439767;2.8;
