Time,Vdc,Adc
1678487408.2429698, 4.4301e1, 1.4981e1
1678487408.7121146, 4.4300e1, 1.4981e1
1678487409.3450532, 4.4300e1, 1.4981e1
1678487409.760016, 4.4299e1, 1.4981e1
1678487410.2430308, 4.4299e1, 1.4981e1
1678487410.7120643, 4.4299e1, 1.4981e1
1678487411.3451018, 4.4299e1, 1.4981e1
1678487411.7600594, 4.4299e1, 1.4981e1
1678487412.242801, 4.4299e1, 1.4981e1
1678487412.7125711, 4.4298e1, 1.4981e1
1678487413.345189, 4.4298e1, 1.4981e1
1678487413.760105, 4.4298e1, 1.4981e1
1678487414.2441247, 4.4297e1, 1.4981e1
1678487414.7127752, 4.4297e1, 1.4981e1
1678487415.3451777, 4.4297e1, 1.4981e1
1678487415.760165, 4.4296e1, 1.4981e1
1678487416.2441866, 4.4296e1, 1.4981e1
1678487416.7131622, 4.4296e1, 1.4981e1
1678487417.3452952, 4.4296e1, 1.4981e1
1678487417.7609499, 4.4296e1, 1.4981e1
1678487418.2440283, 4.4296e1, 1.4981e1
1678487418.7134368, 4.4296e1, 1.4981e1
1678487419.346346, 4.4295e1, 1.4981e1
1678487419.7613015, 4.4295e1, 1.4981e1
1678487420.2443252, 4.4295e1, 1.4981e1
1678487420.713585, 4.4295e1, 1.4981e1
1678487421.3463275, 4.4294e1, 1.4981e1
1678487421.76133, 4.4294e1, 1.4981e1
1678487422.2451575, 4.4294e1, 1.4981e1
1678487422.7139015, 4.4293e1, 1.4981e1
1678487423.3463767, 4.4293e1, 1.4981e1
1678487423.76142, 4.4293e1, 1.4981e1
1678487424.2452126, 4.4293e1, 1.4981e1
1678487424.714095, 4.4293e1, 1.4981e1
1678487425.346349, 4.4292e1, 1.4981e1
1678487425.7624297, 4.4292e1, 1.4981e1
1678487426.2452066, 4.4291e1, 1.4981e1
1678487426.7142866, 4.4291e1, 1.4981e1
1678487427.3463597, 4.4291e1, 1.4981e1
1678487427.7626212, 4.4290e1, 1.4981e1
1678487428.2452667, 4.4290e1, 1.4981e1
1678487428.7145042, 4.4290e1, 1.4981e1
1678487429.3474429, 4.4290e1, 1.4981e1
1678487429.7624905, 4.4289e1, 1.4981e1
1678487430.245315, 4.4290e1, 1.4981e1
1678487430.7146373, 4.4290e1, 1.4981e1
1678487431.3475862, 4.4289e1, 1.4981e1
1678487431.7624755, 4.4289e1, 1.4981e1
1678487432.2464995, 4.4288e1, 1.4981e1
1678487432.7152393, 4.4288e1, 1.4981e1
1678487433.3475602, 4.4287e1, 1.4981e1
1678487433.7625525, 4.4287e1, 1.4981e1
1678487434.2465627, 4.4287e1, 1.4981e1
1678487434.715574, 4.4287e1, 1.4981e1
1678487435.347628, 4.4286e1, 1.4981e1
1678487435.7635396, 4.4286e1, 1.4981e1
1678487436.2462873, 4.4285e1, 1.4981e1
1678487436.7156227, 4.4285e1, 1.4981e1
1678487437.3486965, 4.4284e1, 1.4981e1
1678487437.7636316, 4.4284e1, 1.4981e1
1678487438.2464054, 4.4283e1, 1.4981e1
1678487438.7157345, 4.4283e1, 1.4981e1
1678487439.3487258, 4.4283e1, 1.4981e1
1678487439.7638028, 4.4282e1, 1.4981e1
1678487440.2468565, 4.4281e1, 1.4981e1
1678487440.7163186, 4.4281e1, 1.4981e1
1678487441.3489406, 4.4281e1, 1.4981e1
1678487441.7636852, 4.4281e1, 1.4981e1
1678487442.2475998, 4.4281e1, 1.4981e1
1678487442.7163966, 4.4280e1, 1.4981e1
1678487443.348869, 4.4280e1, 1.4981e1
1678487443.763843, 4.4280e1, 1.4981e1
1678487444.2477305, 4.4280e1, 1.4981e1
1678487444.7168407, 4.4280e1, 1.4981e1
1678487445.3487988, 4.4280e1, 1.4981e1
1678487445.76491, 4.4280e1, 1.4981e1
1678487446.2475274, 4.4279e1, 1.4981e1
1678487446.7169948, 4.4278e1, 1.4981e1
1678487447.3498414, 4.4278e1, 1.4981e1
1678487447.7649539, 4.4277e1, 1.4981e1
1678487448.2477179, 4.4277e1, 1.4981e1
1678487448.716918, 4.4277e1, 1.4981e1
1678487449.3499892, 4.4276e1, 1.4981e1
1678487449.765053, 4.4276e1, 1.4981e1
1678487450.2478173, 4.4276e1, 1.4981e1
1678487450.7174792, 4.4276e1, 1.4981e1
1678487451.350034, 4.4276e1, 1.4981e1
1678487451.7650812, 4.4276e1, 1.4981e1
1678487452.2488344, 4.4276e1, 1.4981e1
1678487452.7175193, 4.4276e1, 1.4981e1
1678487453.3498933, 4.4275e1, 1.4981e1
1678487453.7658799, 4.4275e1, 1.4981e1
1678487454.248879, 4.4274e1, 1.4981e1
1678487454.7180579, 4.4274e1, 1.4981e1
1678487455.3501246, 4.4274e1, 1.4981e1
1678487455.7663312, 4.4274e1, 1.4981e1
1678487456.2490013, 4.4274e1, 1.4981e1
1678487456.7182572, 4.4273e1, 1.4981e1
1678487457.350694, 4.4272e1, 1.4981e1
1678487457.7663183, 4.4272e1, 1.4981e1
1678487458.24923, 4.4273e1, 1.4981e1
1678487458.7182426, 4.4273e1, 1.4981e1
1678487459.3510673, 4.4273e1, 1.4981e1
1678487459.7663517, 4.4272e1, 1.4981e1
1678487460.2498918, 4.4272e1, 1.4981e1
1678487460.7189355, 4.4271e1, 1.4981e1
1678487461.3510065, 4.4271e1, 1.4981e1
1678487461.766177, 4.4271e1, 1.4981e1
1678487462.250026, 4.4271e1, 1.4981e1
1678487462.7191916, 4.4271e1, 1.4981e1
1678487463.3512895, 4.4271e1, 1.4981e1
1678487463.7672718, 4.4271e1, 1.4981e1
1678487464.2500923, 4.4270e1, 1.4981e1
1678487464.7190585, 4.4270e1, 1.4981e1
1678487465.3512793, 4.4270e1, 1.4981e1
1678487465.7672977, 4.4270e1, 1.4981e1
1678487466.25007, 4.4269e1, 1.4981e1
1678487466.7193944, 4.4269e1, 1.4981e1
1678487467.3524284, 4.4268e1, 1.4981e1
1678487467.767315, 4.4268e1, 1.4981e1
1678487468.2503793, 4.4268e1, 1.4981e1
1678487468.7198253, 4.4268e1, 1.4981e1
1678487469.3524022, 4.4267e1, 1.4981e1
1678487469.7673576, 4.4267e1, 1.4981e1
1678487470.251196, 4.4266e1, 1.4981e1
1678487470.7201822, 4.4266e1, 1.4981e1
1678487471.3524597, 4.4266e1, 1.4981e1
1678487471.76735, 4.4266e1, 1.4981e1
1678487472.2515438, 4.4266e1, 1.4981e1
1678487472.7206154, 4.4266e1, 1.4981e1
1678487473.3524888, 4.4265e1, 1.4981e1
1678487473.7685657, 4.4265e1, 1.4981e1
1678487474.2511578, 4.4264e1, 1.4981e1
1678487474.720702, 4.4264e1, 1.4981e1
1678487475.3536751, 4.4263e1, 1.4981e1
1678487475.7685719, 4.4263e1, 1.4981e1
1678487476.2513418, 4.4263e1, 1.4981e1
1678487476.7205582, 4.4264e1, 1.4981e1
1678487477.353648, 4.4263e1, 1.4981e1
1678487477.76863, 4.4263e1, 1.4981e1
1678487478.2524395, 4.4263e1, 1.4981e1
1678487478.7212722, 4.4263e1, 1.4981e1
1678487479.3536978, 4.4263e1, 1.4981e1
1678487479.768679, 4.4262e1, 1.4981e1
1678487480.2525287, 4.4262e1, 1.4981e1
1678487480.7214668, 4.4261e1, 1.4981e1
1678487481.353828, 4.4261e1, 1.4981e1
1678487481.7693439, 4.4261e1, 1.4981e1
1678487482.2526116, 4.4260e1, 1.4981e1
1678487482.7218027, 4.4260e1, 1.4981e1
1678487483.3538501, 4.4260e1, 1.4981e1
1678487483.7698867, 4.4260e1, 1.4981e1
1678487484.253127, 4.4260e1, 1.4981e1
1678487484.7220328, 4.4260e1, 1.4981e1
1678487485.3546, 4.4259e1, 1.4981e1
1678487485.7698302, 4.4259e1, 1.4981e1
1678487486.252788, 4.4258e1, 1.4981e1
1678487486.722044, 4.4258e1, 1.4981e1
1678487487.3549266, 4.4257e1, 1.4981e1
1678487487.7699249, 4.4257e1, 1.4981e1
1678487488.2536566, 4.4257e1, 1.4981e1
1678487488.7224789, 4.4257e1, 1.4981e1
1678487489.3549478, 4.4257e1, 1.4981e1
1678487489.7699363, 4.4257e1, 1.4981e1
1678487490.2537625, 4.4256e1, 1.4981e1
1678487490.7228045, 4.4256e1, 1.4981e1
1678487491.355209, 4.4256e1, 1.4981e1
1678487491.7706852, 4.4255e1, 1.4981e1
1678487492.2539792, 4.4254e1, 1.4981e1
1678487492.7231562, 4.4254e1, 1.4981e1
1678487493.355038, 4.4254e1, 1.4981e1
1678487493.770967, 4.4254e1, 1.4981e1
1678487494.254193, 4.4255e1, 1.4981e1
1678487494.7232208, 4.4255e1, 1.4981e1
1678487495.3557053, 4.4255e1, 1.4981e1
1678487495.770979, 4.4254e1, 1.4981e1
1678487496.2540975, 4.4254e1, 1.4981e1
1678487496.723346, 4.4253e1, 1.4981e1
1678487497.3558712, 4.4253e1, 1.4981e1
1678487497.771045, 4.4253e1, 1.4981e1
1678487498.2549443, 4.4253e1, 1.4981e1
1678487498.7238598, 4.4253e1, 1.4981e1
1678487499.3561218, 4.4253e1, 1.4981e1
1678487499.771105, 4.4253e1, 1.4981e1
1678487500.2550082, 4.4252e1, 1.4981e1
1678487500.7240705, 4.4252e1, 1.4981e1
1678487501.356168, 4.4251e1, 1.4981e1
1678487501.772098, 4.4251e1, 1.4981e1
1678487502.2548149, 4.4251e1, 1.4981e1
1678487502.7242997, 4.4250e1, 1.4981e1
1678487503.357306, 4.4250e1, 1.4981e1
1678487503.7722895, 4.4249e1, 1.4981e1
1678487504.255194, 4.4249e1, 1.4981e1
1678487504.7243853, 4.4249e1, 1.4981e1
1678487505.3570983, 4.4249e1, 1.4981e1
1678487505.7722435, 4.4249e1, 1.4981e1
1678487506.255406, 4.4249e1, 1.4981e1
1678487506.7248733, 4.4249e1, 1.4981e1
1678487507.3574572, 4.4248e1, 1.4981e1
1678487507.772825, 4.4248e1, 1.4981e1
1678487508.2561972, 4.4247e1, 1.4981e1
1678487508.7252774, 4.4247e1, 1.4981e1
1678487509.3574195, 4.4246e1, 1.4981e1
1678487509.7732894, 4.4246e1, 1.4981e1
1678487510.2564847, 4.4246e1, 1.4981e1
1678487510.7253847, 4.4246e1, 1.4981e1
1678487511.357442, 4.4245e1, 1.4981e1
1678487511.7733655, 4.4245e1, 1.4981e1
1678487512.2563822, 4.4245e1, 1.4981e1
1678487512.725771, 4.4245e1, 1.4981e1
1678487513.358027, 4.4244e1, 1.4981e1
1678487513.7735817, 4.4244e1, 1.4981e1
1678487514.2563658, 4.4244e1, 1.4981e1
1678487514.725613, 4.4243e1, 1.4981e1
1678487515.3585262, 4.4243e1, 1.4981e1
1678487515.7736173, 4.4243e1, 1.4981e1
1678487516.2577755, 4.4243e1, 1.4981e1
1678487516.7261648, 4.4242e1, 1.4981e1
1678487517.3585334, 4.4242e1, 1.4981e1
1678487517.7736351, 4.4241e1, 1.4981e1
1678487518.2575657, 4.4241e1, 1.4981e1
1678487518.7264838, 4.4241e1, 1.4981e1
1678487519.3587146, 4.4241e1, 1.4981e1
1678487519.7743654, 4.4241e1, 1.4981e1
1678487520.2576866, 4.4240e1, 1.4981e1
1678487520.7267199, 4.4240e1, 1.4981e1
1678487521.3586586, 4.4240e1, 1.4981e1
1678487521.8303053, 4.4240e1, 1.4981e1
1678487522.3023477, 4.4240e1, 1.4981e1
1678487522.7576241, 4.4240e1, 1.4981e1
1678487523.2269273, 4.4239e1, 1.4981e1
1678487523.85976, 4.4238e1, 1.4981e1
1678487524.2747972, 4.4238e1, 1.4981e1
1678487524.7577605, 4.4237e1, 1.4981e1
1678487525.2273588, 4.4237e1, 1.4981e1
1678487525.8598893, 4.4237e1, 1.4981e1
1678487526.2747672, 4.4237e1, 1.4981e1
1678487526.758591, 4.4237e1, 1.4981e1
1678487527.2275777, 4.4237e1, 1.4981e1
1678487527.8598833, 4.4236e1, 1.4981e1
1678487528.2750292, 4.4236e1, 1.4981e1
1678487528.758639, 4.4236e1, 1.4981e1
1678487529.2278705, 4.4236e1, 1.4981e1
1678487529.8600159, 4.4236e1, 1.4981e1
1678487530.275786, 4.4235e1, 1.4981e1
1678487530.758749, 4.4235e1, 1.4981e1
1678487531.2278264, 4.4235e1, 1.4981e1
1678487531.8606582, 4.4235e1, 1.4981e1
1678487532.2759454, 4.4235e1, 1.4981e1
1678487532.7587366, 4.4235e1, 1.4981e1
1678487533.2281125, 4.4235e1, 1.4981e1
1678487533.8609934, 4.4235e1, 1.4981e1
1678487534.2759783, 4.4234e1, 1.4981e1
1678487534.7598908, 4.4234e1, 1.4981e1
1678487535.228614, 4.4233e1, 1.4981e1
1678487535.861111, 4.4233e1, 1.4981e1
1678487536.2758825, 4.4233e1, 1.4981e1
1678487536.7598534, 4.4233e1, 1.4981e1
1678487537.2287743, 4.4232e1, 1.4981e1
1678487537.861085, 4.4232e1, 1.4981e1
1678487538.277032, 4.4231e1, 1.4981e1
1678487538.7596745, 4.4231e1, 1.4981e1
1678487539.2288337, 4.4230e1, 1.4981e1
1678487539.861064, 4.4230e1, 1.4981e1
1678487540.2772188, 4.4230e1, 1.4981e1
1678487540.759967, 4.4230e1, 1.4981e1
1678487541.2289915, 4.4229e1, 1.4981e1
1678487541.8621428, 4.4229e1, 1.4981e1
1678487542.2772775, 4.4228e1, 1.4981e1
1678487542.7601168, 4.4228e1, 1.4981e1
1678487543.229558, 4.4228e1, 1.4981e1
1678487543.8617196, 4.4228e1, 1.4981e1
1678487544.2772253, 4.4228e1, 1.4981e1
1678487544.7610104, 4.4227e1, 1.4981e1
1678487545.2300956, 4.4227e1, 1.4981e1
1678487545.8620398, 4.4226e1, 1.4981e1
1678487546.277051, 4.4226e1, 1.4981e1
1678487546.7608733, 4.4226e1, 1.4981e1
1678487547.2298126, 4.4226e1, 1.4981e1
1678487547.8619232, 4.4226e1, 1.4981e1
1678487548.2779598, 4.4226e1, 1.4981e1
1678487548.761135, 4.4225e1, 1.4981e1
1678487549.2305431, 4.4225e1, 1.4981e1
1678487549.8631482, 4.4225e1, 1.4981e1
1678487550.2785091, 4.4225e1, 1.4981e1
1678487550.7613893, 4.4224e1, 1.4981e1
1678487551.2304666, 4.4224e1, 1.4981e1
1678487551.863379, 4.4223e1, 1.4981e1
1678487552.2784133, 4.4223e1, 1.4981e1
1678487552.7619069, 4.4223e1, 1.4981e1
1678487553.2309537, 4.4222e1, 1.4981e1
1678487553.8632214, 4.4222e1, 1.4981e1
1678487554.278333, 4.4222e1, 1.4981e1
1678487554.7623842, 4.4221e1, 1.4981e1
1678487555.2312076, 4.4221e1, 1.4981e1
1678487555.8634992, 4.4221e1, 1.4981e1
1678487556.2783194, 4.4221e1, 1.4981e1
1678487556.7622802, 4.4221e1, 1.4981e1
1678487557.2313278, 4.4220e1, 1.4981e1
1678487557.8632984, 4.4220e1, 1.4981e1
1678487558.279556, 4.4220e1, 1.4981e1
1678487558.7623985, 4.4220e1, 1.4981e1
1678487559.2313893, 4.4220e1, 1.4981e1
1678487559.8643765, 4.4220e1, 1.4981e1
1678487560.279567, 4.4220e1, 1.4981e1
1678487560.7624223, 4.4220e1, 1.4981e1
1678487561.2320151, 4.4220e1, 1.4981e1
1678487561.8649573, 4.4220e1, 1.4981e1
1678487562.279422, 4.4220e1, 1.4981e1
1678487562.76244, 4.4220e1, 1.4981e1
1678487563.232283, 4.4220e1, 1.4981e1
1678487563.8644834, 4.4219e1, 1.4981e1
1678487564.2794764, 4.4219e1, 1.4981e1
1678487564.7635176, 4.4218e1, 1.4981e1
1678487565.2324612, 4.4218e1, 1.4981e1
1678487565.8647084, 4.4218e1, 1.4981e1
1678487566.2806594, 4.4217e1, 1.4981e1
1678487566.7636614, 4.4217e1, 1.4981e1
1678487567.2323399, 4.4217e1, 1.4981e1
1678487567.8650038, 4.4217e1, 1.4981e1
1678487568.2808435, 4.4217e1, 1.4981e1
1678487568.763583, 4.4217e1, 1.4981e1
1678487569.233095, 4.4217e1, 1.4981e1
1678487569.8657484, 4.4216e1, 1.4981e1
1678487570.2808237, 4.4216e1, 1.4981e1
1678487570.7635443, 4.4216e1, 1.4981e1
1678487571.2332919, 4.4215e1, 1.4981e1
1678487571.8658614, 4.4215e1, 1.4981e1
1678487572.2804756, 4.4215e1, 1.4981e1
1678487572.76458, 4.4214e1, 1.4981e1
1678487573.2332003, 4.4214e1, 1.4981e1
1678487573.8659651, 4.4214e1, 1.4981e1
1678487574.2807717, 4.4213e1, 1.4981e1
1678487574.7647371, 4.4213e1, 1.4981e1
1678487575.23388, 4.4212e1, 1.4981e1
1678487575.8659172, 4.4212e1, 1.4981e1
1678487576.2819462, 4.4212e1, 1.4981e1
1678487576.7645566, 4.4212e1, 1.4981e1
1678487577.2337942, 4.4212e1, 1.4981e1
1678487577.8655765, 4.4212e1, 1.4981e1
1678487578.2819881, 4.4211e1, 1.4981e1
1678487578.7651994, 4.4211e1, 1.4981e1
1678487579.234425, 4.4210e1, 1.4981e1
1678487579.866921, 4.4210e1, 1.4981e1
1678487580.2816648, 4.4209e1, 1.4981e1
1678487580.7650788, 4.4209e1, 1.4981e1
1678487581.2346325, 4.4208e1, 1.4981e1
1678487581.8667834, 4.4208e1, 1.4981e1
1678487582.2820346, 4.4207e1, 1.4981e1
1678487582.7657833, 4.4207e1, 1.4981e1
1678487583.2345288, 4.4207e1, 1.4981e1
1678487583.8668344, 4.4207e1, 1.4981e1
1678487584.2820923, 4.4207e1, 1.4981e1
1678487584.765992, 4.4207e1, 1.4981e1
1678487585.2351055, 4.4207e1, 1.4981e1
1678487585.8673143, 4.4207e1, 1.4981e1
1678487586.2831886, 4.4206e1, 1.4981e1
1678487586.7660928, 4.4206e1, 1.4981e1
1678487587.235488, 4.4205e1, 1.4981e1
1678487587.8679795, 4.4204e1, 1.4981e1
1678487588.2832193, 4.4203e1, 1.4981e1
1678487588.766069, 4.4203e1, 1.4981e1
1678487589.2357252, 4.4202e1, 1.4981e1
1678487589.8684416, 4.4202e1, 1.4981e1
1678487590.2832744, 4.4202e1, 1.4981e1
1678487590.7671697, 4.4202e1, 1.4981e1
1678487591.2359066, 4.4202e1, 1.4981e1
1678487591.868496, 4.4202e1, 1.4981e1
1678487592.283398, 4.4203e1, 1.4981e1
1678487592.7671041, 4.4202e1, 1.4981e1
1678487593.236106, 4.4202e1, 1.4981e1
1678487593.868194, 4.4202e1, 1.4981e1
1678487594.2845244, 4.4201e1, 1.4981e1
1678487594.7670429, 4.4201e1, 1.4981e1
1678487595.2359939, 4.4201e1, 1.4981e1
1678487595.8684316, 4.4200e1, 1.4981e1
1678487596.2844896, 4.4200e1, 1.4981e1
1678487596.7672331, 4.4200e1, 1.4981e1
1678487597.2366712, 4.4200e1, 1.4981e1
1678487597.869319, 4.4199e1, 1.4981e1
1678487598.2843394, 4.4199e1, 1.4981e1
1678487598.767253, 4.4198e1, 1.4981e1
1678487599.2371159, 4.4198e1, 1.4981e1
1678487599.8692977, 4.4197e1, 1.4981e1
1678487600.2843766, 4.4197e1, 1.4981e1
1678487600.7685952, 4.4196e1, 1.4981e1
1678487601.2373326, 4.4196e1, 1.4981e1
1678487601.8695962, 4.4196e1, 1.4981e1
1678487602.284625, 4.4196e1, 1.4981e1
1678487602.7683432, 4.4196e1, 1.4981e1
1678487603.2375097, 4.4195e1, 1.4981e1
1678487603.869581, 4.4195e1, 1.4981e1
1678487604.2856007, 4.4194e1, 1.4981e1
1678487604.7688086, 4.4194e1, 1.4981e1
1678487605.237457, 4.4194e1, 1.4981e1
1678487605.8697393, 4.4193e1, 1.4981e1
1678487606.285776, 4.4193e1, 1.4981e1
1678487606.7688577, 4.4192e1, 1.4980e1
1678487607.237587, 4.4192e1, 1.4980e1
1678487607.8703363, 4.4192e1, 1.4980e1
1678487608.2853177, 4.4192e1, 1.4981e1
1678487608.7683172, 4.4192e1, 1.4981e1
1678487609.2378647, 4.4191e1, 1.4981e1
1678487609.8703609, 4.4191e1, 1.4981e1
1678487610.2853925, 4.4191e1, 1.4981e1
1678487610.7693844, 4.4191e1, 1.4981e1
1678487611.2381456, 4.4191e1, 1.4981e1
1678487611.870785, 4.4191e1, 1.4981e1
1678487612.2853992, 4.4191e1, 1.4981e1
1678487612.7697344, 4.4191e1, 1.4981e1
1678487613.2387428, 4.4190e1, 1.4981e1
1678487613.8708117, 4.4190e1, 1.4981e1
1678487614.2864015, 4.4190e1, 1.4981e1
1678487614.7695389, 4.4189e1, 1.4981e1
1678487615.2391074, 4.4189e1, 1.4981e1
1678487615.8716002, 4.4188e1, 1.4981e1
1678487616.2871125, 4.4188e1, 1.4981e1
1678487616.76975, 4.4188e1, 1.4981e1
1678487617.2391984, 4.4187e1, 1.4981e1
1678487617.8720565, 4.4187e1, 1.4981e1
1678487618.2868984, 4.4186e1, 1.4981e1
1678487618.769907, 4.4186e1, 1.4981e1
1678487619.2395892, 4.4185e1, 1.4981e1
1678487619.8721075, 4.4185e1, 1.4981e1
1678487620.2870014, 4.4185e1, 1.4981e1
1678487620.7707477, 4.4185e1, 1.4981e1
1678487621.239765, 4.4185e1, 1.4981e1
1678487621.8719857, 4.4185e1, 1.4981e1
1678487622.2880669, 4.4185e1, 1.4981e1
1678487622.7709262, 4.4185e1, 1.4981e1
1678487623.2401195, 4.4185e1, 1.4981e1
1678487623.8721726, 4.4184e1, 1.4981e1
1678487624.288144, 4.4184e1, 1.4981e1
1678487624.7709773, 4.4184e1, 1.4981e1
1678487625.2404904, 4.4183e1, 1.4981e1
1678487625.8730834, 4.4183e1, 1.4981e1
1678487626.2881489, 4.4182e1, 1.4981e1
1678487626.7709606, 4.4181e1, 1.4981e1
1678487627.2406378, 4.4181e1, 1.4981e1
1678487627.8731391, 4.4181e1, 1.4981e1
1678487628.2882159, 4.4180e1, 1.4981e1
1678487628.7720425, 4.4180e1, 1.4981e1
1678487629.2409694, 4.4180e1, 1.4981e1
1678487629.8733706, 4.4180e1, 1.4981e1
1678487630.2883856, 4.4179e1, 1.4981e1
1678487630.7720094, 4.4178e1, 1.4981e1
1678487631.2411997, 4.4178e1, 1.4981e1
1678487631.8731902, 4.4177e1, 1.4981e1
1678487632.2893083, 4.4177e1, 1.4981e1
1678487632.7720094, 4.4177e1, 1.4981e1
1678487633.2414162, 4.4177e1, 1.4981e1
1678487633.8733382, 4.4177e1, 1.4981e1
1678487634.2893474, 4.4177e1, 1.4981e1
1678487634.7723749, 4.4177e1, 1.4981e1
1678487635.2414362, 4.4177e1, 1.4981e1
1678487635.8742833, 4.4176e1, 1.4981e1
1678487636.2893825, 4.4176e1, 1.4981e1
1678487636.7724307, 4.4176e1, 1.4981e1
1678487637.2420788, 4.4175e1, 1.4981e1
1678487637.8744214, 4.4175e1, 1.4981e1
1678487638.2894602, 4.4175e1, 1.4981e1
1678487638.773671, 4.4174e1, 1.4981e1
1678487639.2420695, 4.4173e1, 1.4981e1
1678487639.8744829, 4.4173e1, 1.4981e1
1678487640.289493, 4.4173e1, 1.4981e1
1678487640.773293, 4.4173e1, 1.4981e1
1678487641.242434, 4.4173e1, 1.4981e1
1678487641.874561, 4.4174e1, 1.4981e1
1678487642.2905684, 4.4173e1, 1.4981e1
1678487642.773473, 4.4173e1, 1.4981e1
1678487643.2426488, 4.4172e1, 1.4981e1
1678487643.8753216, 4.4171e1, 1.4981e1
1678487644.2903001, 4.4171e1, 1.4981e1
1678487644.7733614, 4.4171e1, 1.4981e1
1678487645.2425625, 4.4170e1, 1.4981e1
1678487645.8754773, 4.4170e1, 1.4981e1
1678487646.2906725, 4.4170e1, 1.4981e1
1678487646.7735403, 4.4170e1, 1.4981e1
1678487647.2432504, 4.4170e1, 1.4981e1
1678487647.8757145, 4.4171e1, 1.4981e1
1678487648.29074, 4.4171e1, 1.4981e1
1678487648.7744956, 4.4171e1, 1.4981e1
1678487649.2434397, 4.4170e1, 1.4981e1
1678487649.8756313, 4.4170e1, 1.4981e1
1678487650.2917972, 4.4169e1, 1.4981e1
1678487650.7745702, 4.4169e1, 1.4981e1
1678487651.243815, 4.4168e1, 1.4981e1
1678487651.8755062, 4.4168e1, 1.4981e1
1678487652.2916446, 4.4168e1, 1.4981e1
1678487652.7747803, 4.4167e1, 1.4981e1
1678487653.243735, 4.4167e1, 1.4981e1
1678487653.876961, 4.4166e1, 1.4981e1
1678487654.291705, 4.4166e1, 1.4981e1
1678487654.7748957, 4.4166e1, 1.4981e1
1678487655.2442853, 4.4165e1, 1.4981e1
1678487655.8769302, 4.4165e1, 1.4981e1
1678487656.2917578, 4.4165e1, 1.4981e1
1678487656.7757316, 4.4165e1, 1.4981e1
1678487657.2443173, 4.4166e1, 1.4981e1
1678487657.877085, 4.4165e1, 1.4981e1
1678487658.2921643, 4.4165e1, 1.4981e1
1678487658.7757185, 4.4164e1, 1.4981e1
1678487659.2443435, 4.4164e1, 1.4981e1
1678487659.8770308, 4.4163e1, 1.4981e1
1678487660.2930784, 4.4163e1, 1.4981e1
1678487660.7757246, 4.4163e1, 1.4981e1
1678487661.2446682, 4.4163e1, 1.4981e1
1678487661.877123, 4.4162e1, 1.4981e1
1678487662.29309, 4.4162e1, 1.4981e1
1678487662.775753, 4.4162e1, 1.4981e1
1678487663.244893, 4.4162e1, 1.4981e1
1678487663.87806, 4.4162e1, 1.4981e1
1678487664.2926667, 4.4162e1, 1.4981e1
1678487664.7758236, 4.4161e1, 1.4981e1
1678487665.245749, 4.4161e1, 1.4981e1
1678487665.878128, 4.4161e1, 1.4981e1
1678487666.2926648, 4.4160e1, 1.4981e1
1678487666.7766416, 4.4160e1, 1.4981e1
1678487667.245861, 4.4160e1, 1.4981e1
1678487667.878312, 4.4159e1, 1.4981e1
1678487668.2931561, 4.4159e1, 1.4981e1
1678487668.7767591, 4.4159e1, 1.4981e1
1678487669.2461112, 4.4159e1, 1.4981e1
1678487669.8778355, 4.4158e1, 1.4981e1
1678487670.2941191, 4.4158e1, 1.4981e1
1678487670.777027, 4.4158e1, 1.4981e1
1678487671.2459807, 4.4157e1, 1.4981e1
1678487671.8792007, 4.4157e1, 1.4981e1
1678487672.2943814, 4.4156e1, 1.4981e1
1678487672.7772696, 4.4156e1, 1.4981e1
1678487673.2466319, 4.4156e1, 1.4981e1
1678487673.8793952, 4.4155e1, 1.4981e1
1678487674.2942915, 4.4155e1, 1.4981e1
1678487674.777316, 4.4154e1, 1.4981e1
1678487675.2470758, 4.4154e1, 1.4981e1
1678487675.8794308, 4.4154e1, 1.4981e1
1678487676.2942395, 4.4155e1, 1.4981e1
1678487676.7779691, 4.4155e1, 1.4981e1
1678487677.2471848, 4.4155e1, 1.4981e1
1678487677.8792052, 4.4155e1, 1.4981e1
1678487678.2942195, 4.4155e1, 1.4981e1
1678487678.7783139, 4.4154e1, 1.4981e1
1678487679.2474334, 4.4153e1, 1.4981e1
1678487679.879346, 4.4153e1, 1.4981e1
1678487680.2954447, 4.4153e1, 1.4981e1
1678487680.7784653, 4.4153e1, 1.4981e1
1678487681.2476947, 4.4153e1, 1.4981e1
1678487681.880512, 4.4153e1, 1.4981e1
1678487682.295423, 4.4153e1, 1.4981e1
1678487682.7784152, 4.4153e1, 1.4981e1
1678487683.247916, 4.4152e1, 1.4981e1
1678487683.880521, 4.4152e1, 1.4981e1
1678487684.2951527, 4.4151e1, 1.4981e1
1678487684.7794058, 4.4151e1, 1.4981e1
1678487685.2481754, 4.4151e1, 1.4981e1
1678487685.880579, 4.4150e1, 1.4981e1
1678487686.2956002, 4.4150e1, 1.4981e1
1678487686.7793665, 4.4150e1, 1.4981e1
1678487687.2483964, 4.4149e1, 1.4981e1
1678487687.8802562, 4.4149e1, 1.4981e1
1678487688.2965603, 4.4149e1, 1.4981e1
1678487688.7795823, 4.4149e1, 1.4981e1
1678487689.2487478, 4.4148e1, 1.4981e1
1678487689.8806975, 4.4148e1, 1.4981e1
